OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20210909-4-SQUID	15	1	3408.24121	279.64286	3575.87940	14.46429
20210909-4-SQUID	16	0	3411.85930	455.62500	3533.66834	232.63393
20210909-4-SQUID	16	1	3511.95980	430.31250	3639.79899	206.11607
20210909-4-SQUID	17	0	3543.31658	288.08036	3713.36683	55.44643
20210909-4-SQUID	17	1	3651.85930	298.92857	3836.38191	67.50000
20210909-4-SQUID	18	0	3497.48744	291.69643	3663.91960	60.26786
20210909-4-SQUID	18	1	3593.96985	291.69643	3784.52261	54.24107
20210909-4-SQUID	19	0	3216.48241	355.58036	3341.90955	113.30357
20210909-4-SQUID	19	1	3303.31658	357.99107	3433.56784	118.12500
20210909-4-SQUID	20	0	3355.17588	296.51786	3505.92965	55.44643
20210909-4-SQUID	20	1	3437.18593	284.46429	3596.38191	36.16071
20210909-4-SQUID	21	0	3548.91089	417.06931	3692.67327	163.56436
20210909-4-SQUID	22	0	2193.26733	1233.26733	2140.99010	1119.20792
20210909-4-SQUID	23	0	2081.58416	1238.01980	2029.30693	1135.84158
20210909-4-SQUID	24	0	2021.32673	1390.46535	1993.08911	1270.96040
20210909-4-SQUID	25	0	1854.80198	1358.57426	1844.63366	1360.95050
20210909-4-SQUID	26	0	416.23762	361.23762	533.15842	192.56436
20210909-4-SQUID	26	1	125.54455	341.43564	253.15842	168.80198
20210909-4-SQUID	27	0	1070.06931	1415.96040	1056.74257	1383.63366
20210909-4-SQUID	27	1	910.86139	1415.16832	893.57426	1387.19802
20210909-4-SQUID	28	0	147.32673	513.26733	266.13861	365.94059
20210909-4-SQUID	29	0	3478.19095	1574.19643	3444.42211	2029.82143
20210909-4-SQUID	29	1	2684.62312	1282.50000	2665.32663	1641.69643
20210909-4-SQUID	30	0	2185.91457	1571.33929	2191.95477	1489.82143
20210909-4-SQUID	30	1	1959.18090	1533.97321	1970.04523	1491.02679
20210909-4-SQUID	31	0	336.23762	256.01980	439.79208	2.37624
20210909-4-SQUID	32	0	221.19802	315.73267	330.09901	44.35644
20210909-4-SQUID	32	1	688.12871	282.86139	792.67327	24.55446
20210909-4-SQUID	33	0	1338.39035	457.38806	1474.75341	265.97015
20210909-4-SQUID	33	1	1108.71563	461.41791	1224.93179	261.94030
20210909-4-SQUID	34	0	74.40000	1360.80000	38.40000	1300.80000
