OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210826-2-FLASH	67	20210826_BOTTOM_2_0005_0001.mp4	28326	20210826_TOP_2_0005_0001.mp4	24080	87.87612	PCFB46	3.02080	641.71720	1077.54712	-2044.75695	2.45279	4.15079	7.60034	1.31436	2398.73711	32.04108	Carcharhinidae	Carcharhinus	spp		1	AD	Passing			
20210826-2-FLASH	71	20210826_BOTTOM_2_0005_0001.mp4	53225	20210826_TOP_2_0005_0001.mp4	48979	94.79943	PCFB19	1.02463	384.53886	-1193.81588	-3092.11265	2.67726	7.10709	18.61359	11.62600	3336.79893	21.59215	Lutjanidae	Aphareus	rutilans	37346001	1	AD	Passing			
20210826-2-FLASH	72	20210826_BOTTOM_2_0005_0001.mp4	54487	20210826_TOP_2_0005_0001.mp4	50241	95.15033	PCFB19	1.37554	938.10805	151.32082	-4067.17691	7.54572	2.51219	32.58312	0.67303	4176.70596	13.25925	Carangidae	Decapterus	spp		13	AD	Passing			
20210826-2-FLASH	80	20210826_BOTTOM_2_0005_0001.mp4	55252	20210826_TOP_2_0005_0001.mp4	51006	95.36305	PCFB19	1.58825	615.51817	669.11697	-2759.02218	3.48053	3.99556	14.96406	1.51448	2904.95844	18.68526	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210826-2-FLASH	81	20210826_BOTTOM_2_0005_0001.mp4	55252	20210826_TOP_2_0005_0001.mp4	51006	95.36305	PCFB19	1.58825	329.29098	1292.29345	-2577.04787	2.01855	6.68662	12.92052	10.53118	2901.65998	27.94417	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
20210826-2-FLASH	82	20210826_BOTTOM_2_0005_0001.mp4	55252	20210826_TOP_2_0005_0001.mp4	51006	95.36305	PCFB19	1.58825	832.13688	341.03616	-3942.20927	6.45495	3.41273	29.88692	0.45929	4043.48506	13.05297	Lutjanidae	Pristipomoides	sp1		3	AD	Passing			
20210826-2-FLASH	88	20210826_BOTTOM_2_0005_0001.mp4	55464	20210826_TOP_2_0005_0001.mp4	51218	95.42199	PCFB19	1.64720	658.84520	-209.45849	-2342.20381	3.10016	1.39594	10.85069	5.63691	2442.10330	16.27240	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210826-2-FLASH	98	20210826_BOTTOM_2_0006_0001.mp4	15131	20210826_TOP_2_0006_0001.mp4	10885	104.20716	PCPREF16	0.86809	-315.78268	-2041.66317	-5104.63536	4.11096	20.51815	52.81762	18.16044	5506.85113	21.43986	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
20210826-2-FLASH	99	20210826_BOTTOM_2_0006_0001.mp4	15131	20210826_TOP_2_0006_0001.mp4	10885	104.20716	PCPREF16	0.86809	-119.62185	-2605.05979	-4995.29275	2.71246	25.34317	50.00002	9.34619	5635.03288	26.96609	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
20210826-2-FLASH	100	20210826_BOTTOM_2_0006_0001.mp4	15427	20210826_TOP_2_0006_0001.mp4	11181	104.28946	PCPREF16	0.95039	-469.32321	-55.39024	-4352.54801	4.59565	2.14322	38.50301	17.27811	4378.12820	6.15509	Mullidae				2	AD	Passing			
20210826-2-FLASH	102	20210826_BOTTOM_2_0006_0001.mp4	16012	20210826_TOP_2_0006_0001.mp4	11766	104.45213	PCPREF16	1.11306	878.91592	-1022.07067	-6511.70610	11.35848	12.54825	82.35683	0.04307	6649.76977	11.31283	Lutjanidae	Pristipomoides	sp1		4	AD	Passing			
20210826-2-FLASH	107	20210826_BOTTOM_2_0006_0001.mp4	18317	20210826_TOP_2_0006_0001.mp4	14071	105.09304	PCPREF16	1.75397	62.02625	1865.67909	-7861.88812	3.86921	30.75561	123.13566	2.93811	8080.46351	13.95801	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210826-2-FLASH	108	20210826_BOTTOM_2_0006_0001.mp4	18388	20210826_TOP_2_0006_0001.mp4	14142	105.11279	PCPREF16	1.77372	-179.61277	2001.84359	-3988.07266	2.31989	16.23010	31.53468	31.99143	4465.91111	27.34604	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210826-3-FLASH	0	20210826_BOTTOM_3_0001_0001.mp4	5853	20210826_TOP_3_0001_0001.mp4	3439	1.62746		-1.00000	-218.05302	-724.56621	-2124.00524	1.39725	3.31516	9.37880	66.33767	2254.75976	19.61631								sync		
20210826-3-FLASH	2	20210826_BOTTOM_3_0003_0001.mp4	34100	20210826_TOP_3_0003_0001.mp4	31686	49.48165	PCFB15	0.04727	2669.22919	4155.98371	-15072.17138	76.58468	121.38032	434.89134	30.43032	15860.87435	18.30101	Acanthuridae	Naso	spp		1	AD	Passing			
20210826-3-FLASH	3	20210826_BOTTOM_3_0003_0001.mp4	34100	20210826_TOP_3_0003_0001.mp4	31686	49.48165	PCFB15	0.04727	1895.04722	-431.37777	-12333.70287	45.31714	11.07229	296.39491	32.68314	12485.89273	8.91557	Acanthuridae	Naso	spp		1	AD	Passing			
