OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210909-2-SQUID	28	20210909_BOTTOM_2_0005_0001.mp4	22776	20210909_TOP_2_0005_0001.mp4	45070	86.33291	PCSB26	0.76298	274.50908	2670.30142	-4653.33222	3.24691	24.25100	41.39239	3.75264	5372.09137	30.55519	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210909-2-SQUID	31	20210909_BOTTOM_2_0005_0001.mp4	70534	20210909_TOP_2_0006_0001.mp4	20900	99.61229	PCSBP7	2.68852	369.13497	-2565.41614	-5799.22876	4.57156	28.64549	64.79411	43.93984	6352.06067	24.15897	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210909-3-SQUID	0	20210909_BOTTOM_3_0001_0001.mp4	67546	20210909_TOP_3_0001_0001.mp4	67961	18.78154	PCSB5	1.96613	350.84798	-2197.32690	-6901.17561	5.61128	29.16719	94.74011	3.70593	7251.03887	17.29970	Carangidae	Carangoides	spp		1	AD	Passing			
20210909-3-SQUID	1	20210909_BOTTOM_3_0002_0001.mp4	32842	20210909_TOP_3_0002_0001.mp4	33257	29.13188	PCSB42	1.28211	1036.55129	2801.43151	-4747.67585	9.01351	24.62704	41.49842	0.54915	5609.17847	32.42340	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	4	20210909_BOTTOM_3_0003_0001.mp4	8523	20210909_TOP_3_0003_0001.mp4	8938	42.36983	PCSB16	0.76104	228.74470	1553.17386	-7306.90339	4.56491	22.29811	104.80402	0.83259	7473.65442	12.04824	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
20210909-3-SQUID	5	20210909_BOTTOM_3_0003_0001.mp4	9692	20210909_TOP_3_0003_0001.mp4	10107	42.69487	PCSB16	1.08608	1252.80893	2985.50009	-7288.77508	17.25818	41.87029	99.62448	13.14632	7975.52401	24.42446	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210909-3-SQUID	8	20210909_BOTTOM_3_0003_0001.mp4	51614	20210909_TOP_3_0003_0001.mp4	52029	54.35152	PCSBP11	0.82694	-924.51184	1272.16644	-4223.93415	8.06846	11.27567	36.49024	16.49783	4507.18862	20.63432	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210909-3-SQUID	9	20210909_BOTTOM_3_0003_0001.mp4	52374	20210909_TOP_3_0003_0001.mp4	52789	54.56284	PCSBP11	1.03826	52.70146	3258.68737	-5353.88196	2.52206	33.99701	55.50325	6.31823	6267.84435	31.59362	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210909-3-SQUID	22	20210909_BOTTOM_3_0004_0001.mp4	54914	20210909_TOP_3_0004_0001.mp4	55329	75.26908	PCSB7	0.01891	310.84933	-1551.54467	-5613.67783	4.26477	16.64289	61.75401	6.94234	5832.43491	15.23971	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210909-3-SQUID	24	20210909_BOTTOM_3_0004_0001.mp4	59146	20210909_TOP_3_0004_0001.mp4	59561	76.44581	PCSB7	1.19564	413.88217	399.53337	-1774.50813	1.51952	1.55743	5.99681	12.73083	1865.42341	17.90721	Caesionidae	Pterocaesio	sp1		40	AD	Passing			
20210909-3-SQUID	29	20210909_BOTTOM_3_0004_0001.mp4	62057	20210909_TOP_3_0004_0001.mp4	62472	77.25523	PCSB7	2.00506	292.62171	722.52357	-3009.88506	2.22003	4.69730	17.93625	15.78967	3109.19216	15.05797	Fistulariidae	Fistularia	commersonii	37278001	1	AD	Passing			
