Dot Point Measurements

Generated: Monday 21 August 2023 13:43:05

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		705	460													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		81.7
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		687	946													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		60.6
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		957	1278													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		39.6
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1051	1143													Sessile invertebrates						00000002		43.9
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		826	372													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		83.7
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		773	1448													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		38.5
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		564	968													Sessile invertebrates						00000002		63.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		871	139													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		94.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		675	1517													Sessile invertebrates						00000002		40.1
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		852	1862													Sessile invertebrates						00000002		24.8
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		748	1208													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		48.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		876	118													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		95.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		968	568													Sessile invertebrates						00000002		72.4
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		973	839													Cnidaria	Corals	Black & Octocorals	Whip			11168917		59.4
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		897	2760													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.5
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1056	3011													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		53.0
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		636	2740													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		51.3
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		751	2609													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		42.6
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		816	2252													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		29.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		625	3381													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		78.0
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		996	3472													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		76.0
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		699	3208													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		68.7
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1027	3023													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		54.0
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		590	1940													Sessile invertebrates						00000002		37.1
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1074	3215													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		62.7
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1049	3285													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		66.3
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		692	2607													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		44.6
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		934	3234													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		65.4
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		980	3595													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		82.1
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		677	3224													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		69.9
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		945	2805													Sponges	Massive forms	Simple				10000904		45.3
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		651	2763													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		51.6
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		700	1984													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		31.6
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		899	2051													Cnidaria	Corals	Black & Octocorals	Fan (2D)			11168912		22.0
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1697	3720													Sessile invertebrates						00000002		88.2
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1693	3145													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		60.5
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1604	3662													Sessile invertebrates						00000002		84.5
20210909-1-SQUID_PCSBP15_02_20210909_TOP_1_0002_0001.mp4_0048161.jpg	      0		1711	2338													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		25.7
