OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-SQUID	33	20220519_BOTTOM_3_0004_0001.mp4	63333	20220519_TOP_3_0004_0001.mp4	64740	77.61003	136	1.93415	-881.01213	356.37600	-2371.24198	4.36073	2.11448	11.62436	1.33421	2554.59875	21.89392	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220519-1-SQUID	40	20220519_BOTTOM_3_0006_0001.mp4	49530	20220519_TOP_3_0006_0001.mp4	50937	113.77199	112	2.37877	-1381.09111	234.83423	-5237.62000	14.77326	4.04763	55.79337	0.28937	5421.73617	15.08931	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220519-1-SQUID	42	20220519_BOTTOM_3_0007_0001.mp4	63276	20220519_TOP_3_0007_0001.mp4	64683	137.59412	B49	0.19464	-1152.05741	1722.76509	-3388.06204	7.88198	11.85968	23.10212	1.89741	3971.66467	31.57236	Pinguipedidae	Parapercis	nebulosa	37390005	2	AD	Passing			
20220519-1-SQUID	44	20220519_BOTTOM_3_0007_0001.mp4	69384	20220519_TOP_3_0007_0001.mp4	70791	139.29249	B49	1.89300	-1466.97881	-2160.06655	-5495.58107	16.33830	24.46046	60.81573	5.33157	6084.35088	25.73074	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
20220521-2-SQUID	3	20220521_BOTTOM_2_0001_0001.mp4	68184	20220521_TOP_2_0001_0001.mp4	41467	18.95894	B54.2	2.16411	-259.38356	-1851.93542	-3245.53597	2.25818	12.02435	20.67472	0.32486	3745.72401	30.32816	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing			
20220521-2-SQUID	4	20220521_BOTTOM_2_0001_0001.mp4	68243	20220521_TOP_2_0001_0001.mp4	41526	18.97535	B54.2	2.18051	-328.29515	-1386.50428	-3105.45614	2.50166	8.81294	19.18970	0.01152	3416.72792	25.01854	SUS	SUS	SUS	2	1	AD	Passing			
20220521-2-SQUID	14	20220521_BOTTOM_2_0002_0001.mp4	53335	20220521_TOP_2_0002_0001.mp4	26618	34.83007	B52	0.58976	2114.74402	1079.84581	-7553.55253	29.86696	15.94076	107.07606	12.58648	7917.97734	17.51585	Carangidae	Carangoides	spp		1	AD	Passing			
20220521-2-SQUID	22	20220521_BOTTOM_2_0003_0001.mp4	47998	20220521_TOP_2_0003_0001.mp4	21281	53.34607	132	2.72606	1312.22161	2217.60585	-5152.09845	12.57547	21.38774	49.22002	15.84723	5760.53988	26.69382	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20220521-3-SQUID	9	20220521_BOTTOM_3_0003_0001.mp4	676	20220521_TOP_3_0003_0001.mp4	1262	40.18793	B56	2.54866	-1244.35762	1076.67851	-4586.89331	11.65344	10.33853	42.69827	5.72042	4873.11530	19.82819	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220521-3-SQUID	10	20220521_BOTTOM_3_0003_0001.mp4	2083	20220521_TOP_3_0003_0001.mp4	2669	40.57915	B56	2.93988	-1174.20988	-3346.44150	-6379.09907	15.79103	43.00592	84.06458	0.04822	7298.65360	28.57235	Pomacanthidae	Pomacanthus	semicirculatus	37365080	1	AD	Passing			
20220523-3-SQUID	3	20220523_BOTTOM_3_0003_0001.mp4	35244	20220523_TOP_3_0003_0001.mp4	37972	49.79975	B60	2.74858	500.01347	1167.04726	-6259.40046	6.74599	14.03294	76.46798	1.61767	6386.86988	11.11600	Lethrinidae	Gymnocranius	spp		1	AD	Passing			
20220523-3-SQUID	15	20220523_BOTTOM_3_0005_0001.mp4	39948	20220523_TOP_3_0005_0001.mp4	42676	91.10768	144	0.93399	53.24559	2381.84292	-4143.48277	1.99737	19.17034	33.13353	1.32730	4779.58788	30.04035	Carangidae	Decapterus	spp		2	AD	Passing			
20220523-4-SQUID	2	20220523_BOTTOM_4_0005_0001.mp4	11007	20220523_TOP_4_0005_0001.mp4	11190	83.06048	148	2.15187	1064.63943	-2007.53921	-5299.02995	10.18634	19.15066	52.18034	6.18764	5765.70804	22.74408	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20220523-4-SQUID	3	20220523_BOTTOM_4_0005_0001.mp4	13038	20220523_TOP_4_0005_0001.mp4	13221	83.62521	148	2.71660	1001.01831	-2358.80226	-5593.29479	10.15145	23.86584	58.36894	8.69083	6152.31115	24.12659	Scombridae	Scomberomorus	spp		1	AD	Passing			
20220525-SQUID-1	0	20220525_BOTTOM_1_0002_0001.mp4	22755	20220525_TOP_1_0002_0001.mp4	36872	26.32713	139	0.26832	121.70894	-1196.77455	-4148.76279	2.21832	10.15823	33.78205	0.34532	4319.64294	16.54991	Lutjanidae		spp		1	AD	Passing			
20220525-SQUID-1	1	20220525_BOTTOM_1_0002_0001.mp4	32283	20220525_TOP_1_0002_0001.mp4	46400	28.97645	139	2.91764	-223.39154	-561.00834	-1356.49063	0.88223	1.66172	3.75497	0.92703	1484.82355	23.86449	Carcharhinidae	Carcharhinus	spp		1	AD	Passing			
20220525-SQUID-1	2	20220525_BOTTOM_1_0003_0001.mp4	1736	20220525_TOP_1_0003_0001.mp4	15853	40.48266	130	0.03531	-430.78497	-443.82351	-3051.27640	2.98627	3.20643	18.71894	0.51232	3113.33304	11.73609	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220525-2-SQUID	4	20220525_BOTTOM_2_0003_0001.mp4	11249	20220525_TOP_2_0003_0001.mp4	27259	43.12781	101	0.77605	-837.18712	-581.40153	-1956.65570	3.42121	2.51242	7.94371	2.78955	2206.22110	27.43524	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220525-2-SQUID	6	20220525_BOTTOM_2_0004_0001.mp4	1550	20220525_TOP_2_0004_0001.mp4	17560	60.43093	155	2.95796	-573.56187	-217.52688	-1856.02925	2.31118	1.26626	7.10007	0.12181	1954.77256	18.42780	SUS	SUS	SUS	2	1	AD	Passing			
20220525-2-SQUID	7	20220525_BOTTOM_2_0004_0001.mp4	44388	20220525_TOP_2_0004_0001.mp4	60398	72.34227	B58	2.14548	122.30848	-1944.83316	-6332.38297	3.38021	24.26261	79.13992	10.17500	6625.43655	16.98984	Carangidae		spp		1	AD	Passing			
20220525-3-SQUID	0	20220525_BOTTOM_3_0001_0001.mp4	30483	20220525_TOP_3_0001_0001.mp4	25392	8.47597	142	2.30647	-1025.84667	1349.09376	-2790.00845	5.66437	7.56024	15.49276	4.51695	3264.43908	31.36879	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220526-1-SQUID	5	20220526_BOTTOM_1_0006_0001.mp4	44613	20220526_TOP_1_0006_0001.mp4	39676	112.40479	106	2.19831	-1571.97692	826.04683	-3896.62662	12.53655	6.93294	31.21355	0.60107	4282.19148	24.56649	Unknown	Unknown	Unknown	0	2	AD	Passing			
20220526-1-SQUID	11	20220526_BOTTOM_1_0009_0001.mp4	15340	20220526_TOP_1_0009_0001.mp4	10403	164.26549	127	2.84117	-921.88408	-796.45498	-2966.85279	5.97694	5.11868	19.08686	1.04164	3207.24590	21.98158	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220526-2-SQUID	0	20220526_BOTTOM_2_0001_0001.mp4	20732	20220526_TOP_2_0001_0001.mp4	22677	5.76465	140	0.35897	-898.96883	881.17927	-3568.05163	6.60097	6.62083	25.80370	0.83053	3783.59806	19.51377	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220526-2-SQUID	1	20220526_BOTTOM_2_0001_0001.mp4	29648	20220526_TOP_2_0001_0001.mp4	31593	8.24379	140	2.83811	-486.67095	-805.24187	-2351.70230	2.54825	3.97145	11.23686	0.87347	2532.93640	21.70718	Serranidae	Pseudanthias	spp		3	AD	Passing			
20220526-2-SQUID	5	20220526_BOTTOM_2_0004_0001.mp4	8823	20220526_TOP_2_0004_0001.mp4	10768	62.45322	117	2.97464	-668.20566	300.23330	-2108.67583	2.98516	1.66453	9.13531	0.08306	2232.29761	19.20477	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220526-2-SQUID	10	20220526_BOTTOM_2_0006_0001.mp4	9159	20220526_TOP_2_0006_0001.mp4	11104	102.54661	108	0.47019	-1241.05130	-778.12810	-5374.68558	13.60935	8.69979	58.49843	0.25232	5570.72139	15.17010	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220526-2-SQUID	11	20220526_BOTTOM_2_0006_0001.mp4	13711	20220526_TOP_2_0006_0001.mp4	15656	103.81232	108	1.73590	-87.25463	-112.31553	-4402.76403	2.24644	2.46483	38.29729	18.44427	4405.06064	2.16473	Balistidae	Abalistes	spp		1	AD	Passing			
20220527-2-SQUID	0	20220527_TOP_2_0001_0001.mp4	17654	20220527_BOTTOM_2_0001_0001.mp4	20457	4.90879	B51	1.05717	-643.53814	-1902.30971	-4615.77328	6.05181	16.69602	41.06899	0.03691	5033.71499	23.87500	Pomacanthidae	Pomacanthus	semicirculatus	37365080	1	AD	Passing			
20220527-2-SQUID	2	20220527_TOP_2_0001_0001.mp4	17926	20220527_BOTTOM_2_0001_0001.mp4	20729	4.98442	B51	1.13280	-613.96729	-244.35139	-6129.80560	7.82282	3.83129	73.14086	0.67779	6165.32076	6.30411	Acanthuridae	Naso	spp		17	AD	Passing			
20220527-2-SQUID	4	20220527_TOP_2_0001_0001.mp4	18324	20220527_BOTTOM_2_0001_0001.mp4	21127	5.09509	B51	1.24346	-1286.46488	-1958.18389	-6301.84951	15.59031	23.16195	75.87584	0.18011	6723.30151	20.71502	Acanthuridae	Acanthurus	spp		11	AD	Passing			
20220527-2-SQUID	7	20220527_TOP_2_0001_0001.mp4	21288	20220527_BOTTOM_2_0001_0001.mp4	24091	5.91925	B51	2.06762	48.67794	-633.07524	-4038.29277	1.98193	5.47042	32.28747	0.44444	4087.90439	8.82067	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20220527-2-SQUID	41	20220527_TOP_2_0002_0001.mp4	36107	20220527_BOTTOM_2_0002_0001.mp4	38910	30.03973	135	0.56918	694.15366	-1009.17672	-1891.22791	2.78148	4.22929	7.73906	5.77659	2253.22657	32.49388	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing			
20220527-2-SQUID	42	20220527_TOP_2_0002_0001.mp4	40336	20220527_BOTTOM_2_0002_0001.mp4	43139	31.21563	135	1.74508	979.02413	-456.54309	-2910.91671	5.90616	3.10666	17.41787	0.30212	3104.89226	20.30019	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220527-2-SQUID	43	20220527_TOP_2_0003_0001.mp4	9419	20220527_BOTTOM_2_0003_0001.mp4	12222	42.61897	123	0.82972	492.22087	-3054.38825	-6239.52172	6.70287	37.66170	76.44864	0.73815	6964.42390	26.23365	Carangidae	Decapterus	spp		3	AD	Passing			
20220527-2-SQUID	45	20220527_TOP_2_0003_0001.mp4	16707	20220527_BOTTOM_2_0003_0001.mp4	19510	44.64543	123	2.85619	-1075.86329	1504.98948	-6191.27149	13.00839	18.61262	73.62837	0.93935	6461.75810	16.32709	Unknown	Unknown	Unknown	0	1	AD	Passing			
20220527-2-SQUID	46	20220527_TOP_2_0003_0001.mp4	62070	20220527_BOTTOM_2_0003_0001.mp4	64873	57.25887	B53	0.91230	-1285.13282	-1332.81651	-6682.47804	16.74828	17.63724	86.18167	0.45980	6934.22519	15.40344	Lutjanidae	Aphareus	rutilans	37346001	1	AD	Passing			
20220527-2-SQUID	48	20220527_TOP_2_0004_0001.mp4	42946	20220527_BOTTOM_2_0004_0001.mp4	45749	71.94131	B61	0.05672	-762.86169	-2755.74163	-7401.94329	11.26461	39.54160	105.25580	3.78371	7935.03839	20.98466	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20220527-2-SQUID	51	20220527_TOP_2_0005_0001.mp4	23397	20220527_BOTTOM_2_0005_0001.mp4	26200	86.50559	B63	0.17740	1138.56248	1232.50746	-3136.59561	7.31318	7.96069	20.15239	14.85715	3557.19428	28.24903	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20220527-2-SQUID	54	20220527_TOP_2_0005_0001.mp4	29815	20220527_BOTTOM_2_0005_0001.mp4	32618	88.29015	B63	1.96196	307.53969	553.45419	-2768.60358	2.15355	3.32216	15.42323	0.22523	2840.08063	12.98243	Microdesmidae	Gunnellichthys	monostigma	37435004	1	AD	Passing			
