OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
20220523-3-SQUID	0	B60	20220523_BOTTOM_3_0003_0001.mp4	25359	47.05117	20220523_BOTTOM_3_0003_0001.mp4	36148	50.05111	1
20220523-3-SQUID	1	125	20220523_BOTTOM_3_0003_0001.mp4	70598	59.63013	20220523_BOTTOM_3_0004_0001.mp4	9459	62.63007	1
20220523-3-SQUID	2	129	20220523_BOTTOM_3_0004_0001.mp4	60837	76.91601	20220523_BOTTOM_3_0004_0001.mp4	71626	79.91595	1
20220523-3-SQUID	3	144	20220523_BOTTOM_3_0005_0001.mp4	36589	90.17369	20220523_BOTTOM_3_0005_0001.mp4	47378	93.17364	1
20220523-4-SQUID	0	131	20220523_BOTTOM_4_0001_0001.mp4	27825	7.73690	20220523_BOTTOM_4_0001_0001.mp4	38614	10.73684	1
20220523-4-SQUID	1	154	20220523_BOTTOM_4_0002_0001.mp4	24125	26.70807	20220523_BOTTOM_4_0002_0001.mp4	34914	29.70801	1
20220523-4-SQUID	2	126	20220523_BOTTOM_4_0002_0001.mp4	69959	39.45247	20220523_BOTTOM_4_0003_0001.mp4	8820	42.45241	1
20220523-4-SQUID	3	152	20220523_BOTTOM_4_0003_0001.mp4	46409	52.90424	20220523_BOTTOM_4_0003_0001.mp4	57198	55.90418	1
20220523-4-SQUID	4	104	20220523_BOTTOM_4_0004_0001.mp4	25004	66.95244	20220523_BOTTOM_4_0004_0001.mp4	35793	69.95238	1
20220523-4-SQUID	5	148	20220523_BOTTOM_4_0005_0001.mp4	3268	80.90861	20220523_BOTTOM_4_0005_0001.mp4	14057	83.90855	1
20220523-4-SQUID	6	121	20220523_BOTTOM_4_0005_0001.mp4	47146	93.10913	20220523_BOTTOM_4_0005_0001.mp4	57935	96.10907	1
20220523-4-SQUID	7	B50	20220523_BOTTOM_4_0006_0001.mp4	22326	106.20777	20220523_BOTTOM_4_0006_0001.mp4	33115	109.20771	1
20220523-4-SQUID	8	128	20220523_BOTTOM_4_0007_0001.mp4	466	120.12945	20220523_BOTTOM_4_0007_0001.mp4	11255	123.12940	1
20220523-4-SQUID	9	133	20220523_BOTTOM_4_0007_0001.mp4	45356	132.61137	20220523_BOTTOM_4_0007_0001.mp4	56145	135.61131	1
20220523-5-SQUID	0	110	20220523_BOTTOM_5_0001_0001.mp4	10613	2.95100	20220523_BOTTOM_5_0001_0001.mp4	21402	5.95095	1
20220523-5-SQUID	1	102	20220523_BOTTOM_5_0001_0001.mp4	57056	15.86474	20220523_BOTTOM_5_0001_0001.mp4	67845	18.86468	1
20220525-SQUID-1	0	139	20220525_BOTTOM_1_0002_0001.mp4	21790	26.05881	20220525_BOTTOM_1_0002_0001.mp4	32579	29.05875	1
20220525-SQUID-1	1	130	20220525_BOTTOM_1_0003_0001.mp4	1609	40.44735	20220525_BOTTOM_1_0003_0001.mp4	12398	43.44729	1
20220525-2-SQUID	0	137	20220525_BOTTOM_2_0001_0001.mp4	50882	14.14802	20220525_BOTTOM_2_0001_0001.mp4	61671	17.14796	1
20220525-2-SQUID	1	107	20220525_BOTTOM_2_0002_0001.mp4	30181	28.39197	20220525_BOTTOM_2_0002_0001.mp4	40970	31.39192	1
20220525-2-SQUID	2	101	20220525_BOTTOM_2_0003_0001.mp4	8458	42.35175	20220525_BOTTOM_2_0003_0001.mp4	19247	45.35170	1
20220525-2-SQUID	3	155	20220525_BOTTOM_2_0003_0001.mp4	62840	57.47297	20220525_BOTTOM_2_0004_0001.mp4	1701	60.47291	1
20220525-2-SQUID	4	B58	20220525_BOTTOM_2_0004_0001.mp4	36672	70.19679	20220525_BOTTOM_2_0004_0001.mp4	47461	73.19673	1
20220525-2-SQUID	5	116	20220525_BOTTOM_2_0005_0001.mp4	32749	89.10596	20220525_BOTTOM_2_0005_0001.mp4	43538	92.10590	1
20220525-2-SQUID	6	138	20220525_BOTTOM_2_0006_0001.mp4	16212	104.50774	20220525_BOTTOM_2_0006_0001.mp4	27001	107.50768	1
20220525-3-SQUID	0	142	20220525_BOTTOM_3_0001_0001.mp4	22188	6.16950	20220525_BOTTOM_3_0001_0001.mp4	32977	9.16944	1
20220525-3-SQUID	1	113	20220525_BOTTOM_3_0002_0001.mp4	5495	21.52790	20220525_BOTTOM_3_0002_0001.mp4	16284	24.52784	1
20220525-3-SQUID	2	149	20220525_BOTTOM_3_0002_0001.mp4	63295	37.59951	20220525_BOTTOM_3_0003_0001.mp4	2156	40.59945	1
20220526-1-SQUID	0	120	20220526_BOTTOM_1_0005_0001.mp4	23348	86.49196	20220526_BOTTOM_1_0005_0001.mp4	34258	89.52555	1
20220526-1-SQUID	1	134	20220526_BOTTOM_1_0006_0001.mp4	2354	100.65444	20220526_BOTTOM_1_0006_0001.mp4	13207	103.67218	1
20220526-1-SQUID	2	106	20220526_BOTTOM_1_0006_0001.mp4	36707	110.20649	20220526_BOTTOM_1_0006_0001.mp4	47598	113.23479	1
20220526-1-SQUID	3	111	20220526_BOTTOM_1_0007_0001.mp4	5572	121.54921	20220526_BOTTOM_1_0007_0001.mp4	16372	124.55221	1
20220526-1-SQUID	4	B48	20220526_BOTTOM_1_0007_0001.mp4	44268	132.30884	20220526_BOTTOM_1_0007_0001.mp4	55057	135.30878	1
20220526-1-SQUID	5	B47	20220526_BOTTOM_1_0008_0001.mp4	32019	148.90320	20220526_BOTTOM_1_0008_0001.mp4	42808	151.90314	1
20220526-1-SQUID	6	127	20220526_BOTTOM_1_0009_0001.mp4	5122	161.42432	20220526_BOTTOM_1_0009_0001.mp4	16033	164.45818	1
20220526-2-SQUID	0	140	20220526_BOTTOM_2_0001_0001.mp4	19441	5.40568	20220526_BOTTOM_2_0001_0001.mp4	30340	8.43621	1
20220526-2-SQUID	1	156	20220526_BOTTOM_2_0001_0001.mp4	70651	19.64490	20220526_BOTTOM_2_0002_0001.mp4	9546	22.65430	1
20220526-2-SQUID	2	117	20220526_BOTTOM_2_0003_0001.mp4	70053	59.47859	20220526_BOTTOM_2_0004_0001.mp4	8914	62.47853	1
20220526-2-SQUID	3	124	20220526_BOTTOM_2_0004_0001.mp4	42169	71.72526	20220526_BOTTOM_2_0004_0001.mp4	52957	74.72493	1
20220526-2-SQUID	4	151	20220526_BOTTOM_2_0005_0001.mp4	30089	88.36633	20220526_BOTTOM_2_0005_0001.mp4	40878	91.36628	1
20220526-2-SQUID	5	108	20220526_BOTTOM_2_0006_0001.mp4	7468	102.07642	20220526_BOTTOM_2_0006_0001.mp4	18257	105.07636	1
20220527-2-SQUID	0	B51	20220527_TOP_2_0001_0001.mp4	13852	3.85163	20220527_TOP_2_0001_0001.mp4	24641	6.85157	1
20220527-2-SQUID	1	145	20220527_TOP_2_0001_0001.mp4	62038	17.25001	20220527_TOP_2_0002_0001.mp4	1035	20.28777	1
20220527-2-SQUID	2	135	20220527_TOP_2_0002_0001.mp4	34060	29.47055	20220527_TOP_2_0002_0001.mp4	44849	32.47049	1
20220527-2-SQUID	3	123	20220527_TOP_2_0003_0001.mp4	6435	41.78925	20220527_TOP_2_0003_0001.mp4	17224	44.78919	1
20220527-2-SQUID	4	B53	20220527_TOP_2_0003_0001.mp4	58789	56.34657	20220527_TOP_2_0003_0001.mp4	69578	59.34651	1
20220527-2-SQUID	5	B61	20220527_TOP_2_0004_0001.mp4	42742	71.88459	20220527_TOP_2_0004_0001.mp4	53531	74.88453	1
20220527-2-SQUID	6	B63	20220527_TOP_2_0005_0001.mp4	22759	86.32819	20220527_TOP_2_0005_0001.mp4	33665	89.36066	1
20220527-2-SQUID	7	B57	20220527_TOP_2_0005_0001.mp4	70396	99.57392	20220527_TOP_2_0006_0001.mp4	9257	102.57386	1
