OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20210826-2-FLASH	106	0	1496.61386	1495.00000	1499.78218	1503.18812
20210826-2-FLASH	106	1	1380.97030	1458.56436	1384.53465	1466.35644
20210826-2-FLASH	107	0	560.79208	613.06931	660.59406	363.56436
20210826-2-FLASH	108	0	140.19802	677.22772	294.65347	487.12871
20210826-3-FLASH	0	0	3404.82686	540.00000	3352.44491	503.73134
20210826-3-FLASH	1	0	2206.59406	1285.59406	2149.32673	1094.28713
20210826-3-FLASH	1	1	2272.73267	1303.41584	2222.19802	1103.39604
20210826-3-FLASH	2	0	2479.85149	1365.25743	2462.55446	1130.37624
20210826-3-FLASH	3	0	2930.82178	1441.68317	2944.13861	1167.60396
20210826-3-FLASH	4	0	2971.28713	1418.87129	2968.28713	1134.00000
20210826-3-FLASH	5	0	3632.07921	1419.25743	3673.66337	1199.72277
20210826-3-FLASH	5	1	3541.38614	1368.96040	3587.32673	1139.52475
20210826-3-FLASH	6	0	3221.98020	1656.38614	3242.67327	1554.09901
20210826-3-FLASH	6	1	3328.51485	1580.74257	3348.81188	1478.05941
20210826-3-FLASH	7	0	3349.69307	1670.59406	3376.63366	1610.04950
20210826-3-FLASH	7	1	3516.82178	1621.88119	3548.91089	1552.62376
20210826-3-FLASH	8	0	1615.00000	473.22772	1770.29703	306.85149
20210826-3-FLASH	9	0	737.54455	1492.48515	719.60396	1375.31683
20210826-3-FLASH	10	0	416.12871	1575.24752	415.04950	1510.12871
20210826-3-FLASH	10	1	541.67327	1553.86139	533.46535	1482.00990
20210826-3-FLASH	11	0	438.84158	1568.47525	425.63366	1513.74257
20210826-3-FLASH	11	1	569.13861	1559.36634	569.00000	1503.44554
20210826-3-FLASH	12	0	465.19802	1564.26733	459.65347	1508.98020
20210826-3-FLASH	12	1	594.70297	1551.19802	585.59406	1483.23762
20210826-3-FLASH	13	0	1047.61386	544.71287	1154.71287	421.13861
20210826-3-FLASH	13	1	947.01980	534.01980	1050.95050	402.92079
20210826-3-FLASH	14	0	353.66337	551.48515	482.69307	468.77228
20210826-3-FLASH	14	1	189.30693	519.00990	350.81188	448.17822
20210826-3-FLASH	15	0	404.73267	1563.05941	399.86139	1525.62376
20210826-3-FLASH	15	1	581.36634	1570.18812	573.72277	1528.79208
20210826-3-FLASH	16	0	1422.66337	1471.88119	1409.97030	1377.43564
20210826-3-FLASH	16	1	956.74257	1464.90099	936.10891	1399.19802
20210826-4-FLASH	0	0	3497.50262	733.43284	3255.73977	681.04478
20210908-4-FLASH	0	0	3489.44386	564.17910	3400.79748	564.17910
20210908-5-FLASH	0	0	2981.74187	604.47761	2635.21511	636.71642
20210908-6-FLASH	0	0	3187.24029	652.83582	3106.65268	523.88060
20210909-1-FLASH	0	0	3376.62120	568.20896	3263.79853	556.11940
20210909-1-SQUID	0	0	2659.39140	1321.79104	2594.92130	1309.70149
20210909-1-SQUID	1	0	2760.75248	1191.23762	2734.27723	1124.46535
20210909-1-SQUID	1	1	2668.47525	1197.17822	2635.66337	1143.47525
20210909-1-SQUID	2	0	2751.22772	1260.93069	2735.86139	1205.25743
20210909-1-SQUID	2	1	2691.02970	1260.53465	2672.09901	1213.97030
20210909-1-SQUID	3	0	2838.35644	1268.05941	2820.21782	1190.20792
20210909-1-SQUID	3	1	2762.31683	1282.31683	2741.40594	1211.19802
20210909-1-SQUID	4	0	2763.50495	1339.34653	2756.85149	1264.66337
20210909-1-SQUID	4	1	2674.39604	1336.17822	2665.76238	1269.81188
20210909-1-SQUID	5	0	2874.79208	1289.44554	2864.57426	1218.72277
20210909-1-SQUID	5	1	2815.78218	1284.29703	2806.35644	1227.03960
20210909-1-SQUID	6	0	2931.42574	1372.21782	2937.32673	1294.67327
20210909-1-SQUID	6	1	2832.01980	1373.00990	2835.14851	1306.15842
20210909-1-SQUID	7	0	2859.20792	1448.14851	2868.81188	1384.17822
20210909-1-SQUID	7	1	2760.19802	1454.08911	2767.02970	1392.89109
20210909-1-SQUID	8	0	3009.05941	1285.26733	3006.47525	1181.90099
20210909-1-SQUID	8	1	2925.89109	1295.96040	2914.59406	1202.49505
20210909-1-SQUID	9	0	3113.61386	1290.01980	3115.78218	1187.04950
20210909-1-SQUID	9	1	3052.62376	1295.96040	3051.62376	1204.87129
20210909-1-SQUID	10	0	3210.24752	1348.63366	3225.08911	1229.42574
20210909-1-SQUID	10	1	3127.47525	1340.31683	3131.22772	1224.27723
20210909-1-SQUID	11	0	3565.14851	1309.19802	3604.75248	1115.00000
20210909-1-SQUID	11	1	3643.16832	1306.42574	3701.78218	1097.57426
20210909-1-SQUID	12	0	2526.44554	1112.23762	2481.07921	1082.25743
20210909-1-SQUID	12	1	2435.35644	1104.71287	2376.12871	1092.55446
20210909-1-SQUID	13	0	2413.64356	1195.88119	2384.47525	1212.78218
20210909-1-SQUID	13	1	2337.20792	1195.48515	2298.53465	1224.66337
20210909-1-SQUID	14	0	2332.85149	1285.78218	2319.12871	1309.41584
20210909-1-SQUID	14	1	2235.42574	1280.63366	2207.84158	1322.88119
20210909-1-SQUID	15	0	2294.43564	1140.43564	2240.31683	1146.24752
20210909-1-SQUID	15	1	2166.51485	1117.46535	2107.64356	1150.60396
20210909-1-SQUID	16	0	2162.67327	1122.25743	2113.51485	1194.57426
20210909-1-SQUID	16	1	2037.52475	1098.49505	1966.18812	1194.57426
20210909-1-SQUID	17	0	2017.42574	1306.93069	2012.67327	1371.08911
20210909-1-SQUID	18	0	1828.88119	1297.33663	1849.95050	1215.78218
20210909-2-SQUID	0	0	2606.99440	838.67257	2188.82390	962.92035
20210909-2-SQUID	1	0	1570.68323	362.07285	1725.67702	326.23179
