OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210909-3-SQUID	25	20210909_BOTTOM_3_0004_0001.mp4	60103	20210909_TOP_3_0004_0001.mp4	60518	76.71191	PCSB7	1.46174	738.64319	13.28273	3.38423	3118.44348	20.19785	52.09813	53.19304	221.20375	1053.71512	-2926.67783	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
20210909-3-SQUID	26	20210909_BOTTOM_3_0004_0001.mp4	61170	20210909_TOP_3_0004_0001.mp4	61585	77.00860	PCSB7	1.75842	730.24636	31.47444	9.44979	3643.33091	22.57768	77.81273	9.50087	159.11285	1389.72574	-3364.10546	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
20210909-3-SQUID	27	20210909_BOTTOM_3_0004_0001.mp4	61230	20210909_TOP_3_0004_0001.mp4	61645	77.02528	PCSB7	1.77511	445.87210	7.15107	12.58155	2536.81887	19.50964	53.87694	66.68235	318.09327	-785.22671	-2391.16826	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	28	20210909_BOTTOM_3_0004_0001.mp4	61230	20210909_TOP_3_0004_0001.mp4	61645	77.02528	PCSB7	1.77511	398.89359	13.32586	3.25507	3470.99216	18.12178	87.85102	65.83341	823.21572	-698.47866	-3298.82252	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	30	20210909_BOTTOM_3_0004_0001.mp4	63028	20210909_TOP_3_0004_0001.mp4	63443	77.52523	PCSB7	2.27505	197.40449	14.05891	6.91726	4442.17711	28.50572	14.20620	26.49796	0.71184	-2120.01350	-3903.64954	Chaetodontidae	Heniochus	acuminatus	37365011	1	AD	Passing			
20210909-3-SQUID	38	20210909_BOTTOM_3_0005_0001.mp4	71524	20210909_TOP_3_0006_0001.mp4	11	99.88757	PCSB23	2.43326	474.50433	34.48205	13.77045	5417.85001	7.88512	75.73171	63.34350	722.01939	-176.41745	-5366.62498	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	40	20210909_BOTTOM_3_0005_0001.mp4	71803	20210909_TOP_3_0006_0001.mp4	290	99.96514	PCSB23	2.51084	434.07264	18.87199	4.01065	4300.94402	22.94782	87.78656	76.55062	605.57895	-1563.74235	-3960.56858	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	41	20210909_BOTTOM_3_0005_0001.mp4	71845	20210909_TOP_3_0006_0001.mp4	332	99.97682	PCSB23	2.52252	501.57144	32.39117	5.76155	4106.61225	26.37340	82.88868	29.08196	572.61826	-1732.03575	-3679.18804	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210909-3-SQUID	42	20210909_BOTTOM_3_0006_0001.mp4	209	20210909_TOP_3_0006_0001.mp4	624	100.05801	PCSB23	2.60371	393.13494	28.30713	4.66137	4998.27822	20.94851	69.85703	71.35649	35.51403	-1786.67536	-4667.90264	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210909-3-SQUID	43	20210909_BOTTOM_3_0006_0001.mp4	537	20210909_TOP_3_0006_0001.mp4	952	100.14922	PCSB23	2.69491	534.97424	50.47969	6.90157	4970.72079	12.52953	78.46362	38.99589	791.67337	-732.20110	-4852.33965	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
