"imageptpair","filenameleft","frameleft","filenameright","frameright","sample","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"15","20210909_BOTTOM_2_0002_0001.mp4","43336","20210909_TOP_2_0002_0001.mp4","65630","PCSBP8","1.27266",196.8537,"16.37576","5.72755","3470.16591","29.25842","66.27042","65.96681","-185.02540","-1685.91883","-3027.45681","Pomacanthidae","Apolemichthys","trimaculatus","37365016",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"16","20210909_BOTTOM_2_0002_0001.mp4","43917","20210909_TOP_2_0002_0001.mp4","66211","PCSBP8","1.43421",223.23564,"3.07277","2.32841","2347.51206","12.04165","8.31814","9.77593","224.56143","435.22580","-2295.85791","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"17","20210909_BOTTOM_2_0002_0001.mp4","44196","20210909_TOP_2_0002_0001.mp4","66490","PCSBP8","1.51179",253.64087,"12.31460","3.08460","3181.45693","29.05421","43.88674","70.76870","-446.64233","-1479.06643","-2781.10433","Pomacanthidae","Apolemichthys","trimaculatus","37365016",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6839","113.5635",NA,NA,"Pt Cloates",NA,NA,"78","Yes","Yes"
"18","20210909_BOTTOM_2_0003_0001.mp4","11707","20210909_TOP_2_0003_0001.mp4","34001","PCSB3","0.50773",555.04287,"42.14791","13.66143","6308.82090","20.75594","84.01176","73.93051","832.73144","-2074.90416","-5899.36880","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6854","113.5572",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"19","20210909_BOTTOM_2_0003_0001.mp4","12025","20210909_TOP_2_0003_0001.mp4","34319","PCSB3","0.59615",281.46811,"8.01901","5.16517","2885.11031","16.22827","45.17113","69.99579","254.31499","765.12913","-2770.15573","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6854","113.5572",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"20","20210909_BOTTOM_2_0003_0001.mp4","14307","20210909_TOP_2_0003_0001.mp4","36601","PCSB3","1.23067",322.25595,"20.76566","9.63990","5757.56123","9.37234","57.14056","79.94646","6.78136","937.59231","-5680.70295","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6854","113.5572",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"21","20210909_BOTTOM_2_0003_0001.mp4","15364","20210909_TOP_2_0003_0001.mp4","37658","PCSB3","1.52458",530.25527,"32.45027","13.73691","5341.37701","2.44346","84.75636","66.55439","71.41667","-216.23347","-5336.52051","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6854","113.5572",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"22","20210909_BOTTOM_2_0003_0001.mp4","15494","20210909_TOP_2_0003_0001.mp4","37788","PCSB3","1.56073",541.66051,"50.19648","6.39041","5918.27156","8.57191","82.14958","59.75144","89.95559","-877.52337","-5852.16190","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6854","113.5572",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"24","20210909_BOTTOM_2_0004_0001.mp4","1229","20210909_TOP_2_0004_0001.mp4","23523","PCSB21","1.81042",425.16285,"35.02844","9.65181","5100.17582","11.58378","87.97162","61.61682","275.07151","-986.48578","-4996.29612","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6864","113.5593",NA,NA,"Pt Cloates",NA,NA,"88","Yes","Yes"
"26","20210909_BOTTOM_2_0004_0001.mp4","57473","20210909_TOP_2_0005_0001.mp4","7839","PCSB22","1.75203",45.53353,"3.12339","2.51266","2021.86882","7.18975","18.57138","44.08253","-199.98431","155.04772","-2005.97109","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6889","113.5566",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"27","20210909_BOTTOM_2_0004_0001.mp4","59808","20210909_TOP_2_0005_0001.mp4","10174","PCSB22","2.40129",497.46554,"36.20540","3.01646","4178.68834","26.69752","89.01775","29.32299","-98.06102","-1874.83974","-3733.20187","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6889","113.5566",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"29","20210909_BOTTOM_2_0005_0001.mp4","67433","20210909_TOP_2_0006_0001.mp4","17799","PCSBP7","1.82627",293.73475,"13.88031","7.10710","4043.67836","18.47698","5.64388","82.79253","-184.57928","1268.17505","-3835.23105","Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.69","113.5605",NA,NA,"Pt Cloates",NA,NA,"80","Yes","Yes"
"30","20210909_BOTTOM_2_0005_0001.mp4","69825","20210909_TOP_2_0006_0001.mp4","20191","PCSBP7","2.49138",359.32764,"7.62580","6.96779","2518.39352","24.03800","52.83159","62.25095","450.18536","-921.79072","-2299.98716","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.69","113.5605",NA,NA,"Pt Cloates",NA,NA,"80","Yes","Yes"
"2","20210909_BOTTOM_3_0002_0001.mp4","33883","20210909_TOP_3_0002_0001.mp4","34298","PCSB42","1.57157",372.58265,"31.72573","2.75189","5219.56140","12.86976","86.76372","65.34095","701.13145","-927.36807","-5088.44027","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6927","113.555",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"3","20210909_BOTTOM_3_0003_0001.mp4","7812","20210909_TOP_3_0003_0001.mp4","8227","PCSB16","0.56334",62.03932,"2.59132","10.45551","1599.37789","19.80181","79.41955","69.30311","-522.89483","-141.94121","-1504.80675","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6943","113.5561",NA,NA,"Pt Cloates",NA,NA,"87","Yes","Yes"
"6","20210909_BOTTOM_3_0003_0001.mp4","50366","20210909_TOP_3_0003_0001.mp4","50781","PCSBP11","0.47992",260.28529,"10.72820","7.34339","2419.83583","27.57215","87.05363","41.09592","-240.51667","1093.92933","-2145.01184","Lethrinidae","Lethrinus","olivaceus","37351004",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"7","20210909_BOTTOM_3_0003_0001.mp4","51162","20210909_TOP_3_0003_0001.mp4","51577","PCSBP11","0.70126",481.22724,"25.67803","6.23884","3807.29650","28.58040","88.71318","40.34992","233.54590","-1806.34308","-3343.36472","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"10","20210909_BOTTOM_3_0003_0001.mp4","54194","20210909_TOP_3_0003_0001.mp4","54609","PCSBP11","1.54432",235.83709,"21.28583","5.26587","3836.51429","25.91912","40.87042","16.59404","702.07406","1522.90722","-3450.60683","Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"11","20210909_BOTTOM_3_0003_0001.mp4","54261","20210909_TOP_3_0003_0001.mp4","54676","PCSBP11","1.56295",232.5205,"20.68704","3.55347","3841.62513","21.02858","37.02421","24.52678","578.64378","1251.17763","-3585.77880","Pomacanthidae","Pomacanthus","imperator","37365014",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"12","20210909_BOTTOM_3_0003_0001.mp4","54463","20210909_TOP_3_0003_0001.mp4","54878","PCSBP11","1.61912",172.75968,"14.46596","4.19579","3297.73829","16.64328","78.38468","63.02475","-364.05189","-871.53323","-3159.58445","Pomacanthidae","Chaetodontoplus","personifer","37365008",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"13","20210909_BOTTOM_3_0003_0001.mp4","56347","20210909_TOP_3_0003_0001.mp4","56762","PCSBP11","2.14297",193.55596,"2.65397","3.15395","1474.29747","16.56861","61.57556","63.04524","-397.12527","-137.98826","-1413.08308","Pomacanthidae","Apolemichthys","trimaculatus","37365016",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"14","20210909_BOTTOM_3_0003_0001.mp4","57375","20210909_TOP_3_0003_0001.mp4","57790","PCSBP11","2.42882",245.49443,"6.69295","5.84295","2401.79732","25.74726","48.44319","78.10560","-49.07162","1042.19130","-2163.34455","Labridae","Bodianus","bilunulatus","37384054",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"15","20210909_BOTTOM_3_0003_0001.mp4","57950","20210909_TOP_3_0003_0001.mp4","58365","PCSBP11","2.58870",174.59791,"5.74810","3.94894","2290.85062","29.05440","15.11551","79.46624","-529.36151","-978.51711","-2002.56766","Labridae","Bodianus","bilunulatus","37384054",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"16","20210909_BOTTOM_3_0003_0001.mp4","58055","20210909_TOP_3_0003_0001.mp4","58470","PCSBP11","2.61789",227.82736,"5.14991","2.53664","2132.92741","13.33080","71.69257","66.69635","-482.59193","-94.69682","-2075.45583","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"17","20210909_BOTTOM_3_0003_0001.mp4","58616","20210909_TOP_3_0003_0001.mp4","59031","PCSBP11","2.77388",230.2022,"7.64983","4.47839","2496.18684","12.18501","74.30678","65.80686","-296.67161","-435.40268","-2439.95065","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6962","113.5592",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"18","20210909_BOTTOM_3_0004_0001.mp4","20404","20210909_TOP_3_0004_0001.mp4","20819","PCSB10","0.90257",472.26497,"6.68662","14.24152","4620.03974","1.46128","30.88193","80.88243","106.07237","51.27933","-4618.53725","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6966","113.5583",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"19","20210909_BOTTOM_3_0004_0001.mp4","20811","20210909_TOP_3_0004_0001.mp4","21226","PCSB10","1.01574",487.89541,"18.02200","7.19475","4567.74419","19.29715","81.96448","85.41391","279.38000","-1483.41160","-4311.11631","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6966","113.5583",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"20","20210909_BOTTOM_3_0004_0001.mp4","20868","20210909_TOP_3_0004_0001.mp4","21283","PCSB10","1.03159",506.61776,"35.76864","14.48070","4748.56634","26.55054","83.33764","52.81518","93.60556","-2120.48251","-4247.78462","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6966","113.5583",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"21","20210909_BOTTOM_3_0004_0001.mp4","20894","20210909_TOP_3_0004_0001.mp4","21309","PCSB10","1.03882",468.16703,"36.37748","8.62557","4644.17230","21.42391","77.63514","50.19858","-167.66250","-1688.04925","-4323.27600","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6966","113.5583",NA,NA,"Pt Cloates",NA,NA,"81","Yes","Yes"
"23","20210909_BOTTOM_3_0004_0001.mp4","57249","20210909_TOP_3_0004_0001.mp4","57664","PCSB7","0.66817",258.59975,"12.61145","2.47943","3981.63003","12.67749","84.35925","77.78658","-309.49113","-817.17648","-3884.56118","Mullidae",NA,NA,NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"25","20210909_BOTTOM_3_0004_0001.mp4","60103","20210909_TOP_3_0004_0001.mp4","60518","PCSB7","1.46174",738.64319,"13.28273","3.38423","3118.44348","20.19785","52.09813","53.19304","221.20375","1053.71512","-2926.67783","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"26","20210909_BOTTOM_3_0004_0001.mp4","61170","20210909_TOP_3_0004_0001.mp4","61585","PCSB7","1.75842",730.24636,"31.47444","9.44979","3643.33091","22.57768","77.81273","9.50087","159.11285","1389.72574","-3364.10546","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"27","20210909_BOTTOM_3_0004_0001.mp4","61230","20210909_TOP_3_0004_0001.mp4","61645","PCSB7","1.77511",445.8721,"7.15107","12.58155","2536.81887","19.50964","53.87694","66.68235","318.09327","-785.22671","-2391.16826","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"28","20210909_BOTTOM_3_0004_0001.mp4","61230","20210909_TOP_3_0004_0001.mp4","61645","PCSB7","1.77511",398.89359,"13.32586","3.25507","3470.99216","18.12178","87.85102","65.83341","823.21572","-698.47866","-3298.82252","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"30","20210909_BOTTOM_3_0004_0001.mp4","63028","20210909_TOP_3_0004_0001.mp4","63443","PCSB7","2.27505",197.40449,"14.05891","6.91726","4442.17711","28.50572","14.20620","26.49796","0.71184","-2120.01350","-3903.64954","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6986","113.557",NA,NA,"Pt Cloates",NA,NA,"83","Yes","Yes"
"38","20210909_BOTTOM_3_0005_0001.mp4","71524","20210909_TOP_3_0006_0001.mp4","11","PCSB23","2.43326",474.50433,"34.48205","13.77045","5417.85001","7.88512","75.73171","63.34350","722.01939","-176.41745","-5366.62498","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"40","20210909_BOTTOM_3_0005_0001.mp4","71803","20210909_TOP_3_0006_0001.mp4","290","PCSB23","2.51084",434.07264,"18.87199","4.01065","4300.94402","22.94782","87.78656","76.55062","605.57895","-1563.74235","-3960.56858","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"41","20210909_BOTTOM_3_0005_0001.mp4","71845","20210909_TOP_3_0006_0001.mp4","332","PCSB23","2.52252",501.57144,"32.39117","5.76155","4106.61225","26.37340","82.88868","29.08196","572.61826","-1732.03575","-3679.18804","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"42","20210909_BOTTOM_3_0006_0001.mp4","209","20210909_TOP_3_0006_0001.mp4","624","PCSB23","2.60371",393.13494,"28.30713","4.66137","4998.27822","20.94851","69.85703","71.35649","35.51403","-1786.67536","-4667.90264","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"43","20210909_BOTTOM_3_0006_0001.mp4","537","20210909_TOP_3_0006_0001.mp4","952","PCSB23","2.69491",534.97424,"50.47969","6.90157","4970.72079","12.52953","78.46362","38.99589","791.67337","-732.20110","-4852.33965","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7008","113.5519",NA,NA,"Pt Cloates",NA,NA,"91","Yes","Yes"
"45","20210909_BOTTOM_3_0006_0001.mp4","36595","20210909_TOP_3_0006_0001.mp4","37010","PCSBP1","0.34562",66.89184,"4.99728","1.89236","2028.32472","28.17777","72.87348","72.98790","-540.26619","790.87276","-1787.94125","Chaetodontidae","Chaetodon","assarius","37365012",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"46","20210909_BOTTOM_3_0006_0001.mp4","38951","20210909_TOP_3_0006_0001.mp4","39366","PCSBP1","1.00072",93.89887,"1.79968","1.19706","1816.48755","7.60555","21.63444","69.58479","-240.35687","5.34767","-1800.50742","Serranidae","Pseudanthias","cooperi","37311113",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"47","20210909_BOTTOM_3_0006_0001.mp4","39102","20210909_TOP_3_0006_0001.mp4","39517","PCSBP1","1.04271",330.25551,"22.91737","6.00885","5788.27897","4.84108","17.48452","39.78298","-334.77764","355.72897","-5767.62986","Serranidae","Cephalopholis","sonnerati","37311045",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"49","20210909_BOTTOM_3_0006_0001.mp4","39126","20210909_TOP_3_0006_0001.mp4","39541","PCSBP1","1.04938",65.30986,"6.12221","2.53014","2138.46335","8.55477","53.84765","56.20697","-312.00659","61.99784","-2114.67105","Labridae","Pseudanthias","cooperi",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"50","20210909_BOTTOM_3_0006_0001.mp4","39177","20210909_TOP_3_0006_0001.mp4","39592","PCSBP1","1.06356",67.1422,"5.74947","2.19569","1926.31224","12.46740","43.99074","42.14387","-414.51851","-33.37940","-1880.88784","Labridae","Pseudanthias","cooperi",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"51","20210909_BOTTOM_3_0006_0001.mp4","39643","20210909_TOP_3_0006_0001.mp4","40058","PCSBP1","1.19314",363.22376,"16.88615","5.13468","5603.70230","9.12255","88.02921","82.61244","-467.97597","755.20790","-5532.82378","Serranidae","Cephalopholis","sonnerati","37311045",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"52","20210909_BOTTOM_3_0006_0001.mp4","40482","20210909_TOP_3_0006_0001.mp4","40897","PCSBP1","1.42643",242.9935,"13.47863","7.70935","3462.69864","9.74971","74.48988","67.34545","-300.91369","503.29194","-3412.68663","Pomacanthidae","Apolemichthys","trimaculatus","37365016",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"53","20210909_BOTTOM_3_0006_0001.mp4","41616","20210909_TOP_3_0006_0001.mp4","42031","PCSBP1","1.74174",85.23105,"5.57924","3.50653","2259.27305","22.79513","62.94931","64.23192","-873.67594","53.72634","-2082.81505","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",4,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"54","20210909_BOTTOM_3_0006_0001.mp4","42018","20210909_TOP_3_0006_0001.mp4","42433","PCSBP1","1.85352",51.15726,"4.80527","2.77436","2001.41220","17.97307","55.11700","60.70251","-601.69975","139.12928","-1903.74664","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",4,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"56","20210909_BOTTOM_3_0006_0001.mp4","42072","20210909_TOP_3_0006_0001.mp4","42487","PCSBP1","1.86853",320.93957,"12.85117","6.95102","3086.13438","6.72336","66.15126","59.74515","-293.96260","-210.07518","-3064.91106","Mullidae","Parupeneus","indicus","37355005",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"57","20210909_BOTTOM_3_0006_0001.mp4","42147","20210909_TOP_3_0006_0001.mp4","42562","PCSBP1","1.88939",280.2806,"12.31515","12.14794","3003.67654","27.07843","44.61636","50.32611","-332.78615","-1326.18631","-2674.42629","Mullidae","Parupeneus","indicus","37355005",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"59","20210909_BOTTOM_3_0006_0001.mp4","42374","20210909_TOP_3_0006_0001.mp4","42789","PCSBP1","1.95251",451.07462,"13.35733","1.84281","3562.55836","19.63274","36.48469","63.65968","2.64928","-1196.98024","-3355.45129","Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"61","20210909_BOTTOM_3_0006_0001.mp4","42469","20210909_TOP_3_0006_0001.mp4","42884","PCSBP1","1.97892",470.56779,"19.26090","2.36866","3247.99007","2.28293","88.80746","50.77243","-127.64475","21.12500","-3245.41215","Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"63","20210909_BOTTOM_3_0006_0001.mp4","42555","20210909_TOP_3_0006_0001.mp4","42970","PCSBP1","2.00283",293.62233,"12.62130","10.93792","3011.14399","26.87265","88.10233","66.24322","-100.40808","1357.35557","-2685.98068","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"64","20210909_BOTTOM_3_0006_0001.mp4","42581","20210909_TOP_3_0006_0001.mp4","42996","PCSBP1","2.01006",356.82474,"9.98141","6.69416","3280.48293","20.26668","21.18862","68.49177","-371.70515","-1073.81297","-3077.39001","Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
"66","20210909_BOTTOM_3_0006_0001.mp4","42666","20210909_TOP_3_0006_0001.mp4","43081","PCSBP1","2.03370",430.96004,"4.78517","0.86619","2571.74079","12.46282","35.19506","76.14768","191.64058","520.86054","-2511.14095","Acanthuridae","Naso","spp",NA,1,"AD","Passing",NA,NA,"2021-08_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.6996","113.5589",NA,NA,"Pt Cloates",NA,NA,"79","Yes","Yes"
