"campaignid","sample","family","genus","species","length","number","range"
"2022-05_PtCloates_stereo-BRUVS","43","Nemipteridae","Pentapodus","nagasakiensis",94.8223,1,2018.18465
"2022-05_PtCloates_stereo-BRUVS","43","Nemipteridae","Pentapodus","nagasakiensis",127.23558,1,1892.43315
"2022-05_PtCloates_stereo-BRUVS","44","Balistidae","Abalistes","filamentosus",359.58702,1,1990.70676
"2022-05_PtCloates_stereo-BRUVS","44","Sparidae","Argyrops","spinifer",354.2368,1,4233.04136
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Seriolina","nigrofasciata",336.73587,1,1042.71249
"2022-05_PtCloates_stereo-BRUVS","44","SUS","SUS","sus",61.77817,1,1522.33391
"2022-05_PtCloates_stereo-BRUVS","44","SUS","SUS","sus",38.86729,1,1685.52531
"2022-05_PtCloates_stereo-BRUVS","44","SUS","SUS","sus",47.81495,1,1206.31129
"2022-05_PtCloates_stereo-BRUVS","44","SUS","SUS","sus",52.04073,1,2506.03521
"2022-05_PtCloates_stereo-BRUVS","44","SUS","SUS","sus",54.88988,1,2471.53554
"2022-05_PtCloates_stereo-BRUVS","44","Balistidae","Sufflamen","fraenatum",313.0779,1,3503.4149
"2022-05_PtCloates_stereo-BRUVS","44","Lethrinidae","Lethrinus","rubrioperculatus",379.25667,1,1712.22475
"2022-05_PtCloates_stereo-BRUVS","44","Lethrinidae","Lethrinus","rubrioperculatus",315.57476,1,2636.91597
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","multidens",451.32699,1,4011.65487
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","multidens",439.32021,1,4378.90218
"2022-05_PtCloates_stereo-BRUVS","44","Lethrinidae","Gymnocranius","sp1",408.65231,1,2934.20703
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Lutjanus","sebae",508.236,1,1502.67152
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","fulvoguttatus",749.68994,1,3806.35763
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","fulvoguttatus",755.21627,1,3348.39496
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","fulvoguttatus",755.43213,1,3529.83257
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","fulvoguttatus",786.25145,1,4197.49855
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","gymnostethus",397.72905,1,3960.56305
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","gymnostethus",344.03586,1,3881.64818
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","gymnostethus",308.50725,1,4380.43646
"2022-05_PtCloates_stereo-BRUVS","44","Carangidae","Carangoides","gymnostethus",332.27469,1,4121.4301
"2022-05_PtCloates_stereo-BRUVS","44","Echeneidae","Echeneis","naucrates",133.69953,1,1722.21467
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","sp1",474.38682,1,2614.13013
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","sp1",461.49653,1,2399.57711
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","sp1",538.47803,1,1040.4915
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","sp1",452.1851,1,1544.33504
"2022-05_PtCloates_stereo-BRUVS","44","Lutjanidae","Pristipomoides","sp1",493.24247,1,2124.0818
"2022-05_PtCloates_stereo-BRUVS","45","Mullidae","Parupeneus","heptacanthus",215.88601,1,2871.29785
"2022-05_PtCloates_stereo-BRUVS","45","Mullidae","Parupeneus","heptacanthus",180.28958,1,3103.55293
"2022-05_PtCloates_stereo-BRUVS","45","Mullidae","Parupeneus","heptacanthus",219.80941,1,3171.5165
"2022-05_PtCloates_stereo-BRUVS","45","Scaridae","Scarus","sp3",341.65086,1,3324.00365
"2022-05_PtCloates_stereo-BRUVS","45","Scaridae","Scarus","sp3",276.66218,1,3485.65543
"2022-05_PtCloates_stereo-BRUVS","45","Scaridae","Scarus","sp3",363.82623,1,3061.55883
"2022-05_PtCloates_stereo-BRUVS","45","Echeneidae","Echeneis","naucrates",676.54389,1,2542.99423
"2022-05_PtCloates_stereo-BRUVS","45","Labridae","Bodianus","solatus",226.39334,1,1661.82037
"2022-05_PtCloates_stereo-BRUVS","45","Labridae","Bodianus","solatus",283.30898,1,1949.6718
"2022-05_PtCloates_stereo-BRUVS","45","Labridae","Bodianus","solatus",318.16885,1,2070.60381
"2022-05_PtCloates_stereo-BRUVS","45","Labridae","Bodianus","solatus",271.19389,1,3259.84527
"2022-05_PtCloates_stereo-BRUVS","45","Labridae","Bodianus","solatus",313.30547,1,3532.91762
"2022-05_PtCloates_stereo-BRUVS","45","Labridae","Bodianus","solatus",244.87061,1,3576.33663
"2022-05_PtCloates_stereo-BRUVS","45","Serranidae","Epinephelus","multinotatus",651.50546,1,2795.52521
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",266.9943,1,1729.04818
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",242.06839,1,1227.58742
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",321.05021,1,1444.48851
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",319.31135,1,2418.03841
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",347.19489,1,1616.3844
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",320.82967,1,1306.90895
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","rubrioperculatus",338.64487,1,1433.03649
"2022-05_PtCloates_stereo-BRUVS","45","Pomacanthidae","Chaetodontoplus","personifer",226.03627,1,4231.46025
"2022-05_PtCloates_stereo-BRUVS","45","Pomacanthidae","Chaetodontoplus","personifer",204.6147,1,4448.56773
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",414.01722,1,2830.33253
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",406.69508,1,2966.30369
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",443.19729,1,3334.00946
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",417.11043,1,3720.98802
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",463.57857,1,4441.68136
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",488.65672,1,4794.3027
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",393.15195,1,5152.02744
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",425.89962,1,4311.83677
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",362.33289,1,2445.6196
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",352.38615,1,3290.72754
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","fulvoguttatus",162.69058,1,1755.08274
"2022-05_PtCloates_stereo-BRUVS","45","Acanthuridae","Naso","fageni",453.89497,1,4446.89492
"2022-05_PtCloates_stereo-BRUVS","45","Acanthuridae","Naso","fageni",440.5525,1,4482.07723
"2022-05_PtCloates_stereo-BRUVS","45","Acanthuridae","Naso","fageni",406.76308,1,3801.60332
"2022-05_PtCloates_stereo-BRUVS","45","Serranidae","Variola","louti",350.16255,1,2026.8542
"2022-05_PtCloates_stereo-BRUVS","45","Serranidae","Variola","louti",287.833,1,3004.92841
"2022-05_PtCloates_stereo-BRUVS","45","Balistidae","Xanthichthys","lineopunctatus",263.27728,1,1207.40838
"2022-05_PtCloates_stereo-BRUVS","45","Balistidae","Xanthichthys","lineopunctatus",326.2163,1,2544.02203
"2022-05_PtCloates_stereo-BRUVS","45","Carcharhinidae","Carcharhinus","albimarginatus",653.82733,1,1738.01739
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Gymnocranius","euanus",435.51703,1,2626.54184
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","gymnostethus",459.7191,1,1848.92664
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","nebulosus",587.2214,1,1434.66112
"2022-05_PtCloates_stereo-BRUVS","45","Carangidae","Carangoides","chrysophrys",469.27156,1,1450.39153
"2022-05_PtCloates_stereo-BRUVS","45","Balistidae","Sufflamen","fraenatum",385.48844,1,3903.14483
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","miniatus",452.85792,1,1596.16845
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","miniatus",509.13179,1,1562.58542
"2022-05_PtCloates_stereo-BRUVS","45","Lethrinidae","Lethrinus","miniatus",432.93667,1,953.64178
"2022-05_PtCloates_stereo-BRUVS","45","Lutjanidae","Pristipomoides","typus",471.75524,1,1721.09366
"2022-05_PtCloates_stereo-BRUVS","46","Carcharhinidae","Carcharhinus","na",1781.10828,1,6977.57628
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Lethrinus","ravus",239.23134,1,2242.57987
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Gymnocranius","sp1",414.83361,1,1487.0267
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Gymnocranius","sp1",417.40689,1,2317.05348
"2022-05_PtCloates_stereo-BRUVS","46","Carangidae","Carangoides","fulvoguttatus",961.84716,1,2053.33844
"2022-05_PtCloates_stereo-BRUVS","46","Lutjanidae","Lutjanus","sebae",491.52284,1,1375.31956
"2022-05_PtCloates_stereo-BRUVS","46","Lutjanidae","Lutjanus","sebae",549.41318,1,1386.11365
"2022-05_PtCloates_stereo-BRUVS","46","Serranidae","Plectropomus","spp",600.87002,1,3775.9591
"2022-05_PtCloates_stereo-BRUVS","46","Lutjanidae","Lutjanus","sebae",584.95057,1,1347.10311
"2022-05_PtCloates_stereo-BRUVS","46","Lutjanidae","Lutjanus","sebae",502.71067,1,1001.44421
"2022-05_PtCloates_stereo-BRUVS","46","Serranidae","Plectropomus","spp",691.00351,1,1636.70627
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Lethrinus","rubrioperculatus",360.42967,1,2115.95014
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Lethrinus","rubrioperculatus",367.9384,1,1674.09342
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Lethrinus","miniatus",435.40187,1,1367.33876
"2022-05_PtCloates_stereo-BRUVS","46","Lethrinidae","Lethrinus","rubrioperculatus",351.68907,1,1932.73499
"2022-05_PtCloates_stereo-BRUVS","46","Pomacanthidae","Pomacanthus","semicirculatus",422.81596,1,3668.50702
"2022-05_PtCloates_stereo-BRUVS","46","Serranidae","Epinephelus","coioides",1268.40711,1,2555.48857
"2022-05_PtCloates_stereo-BRUVS","46","Pomacanthidae","Chaetodontoplus","personifer",267.47963,1,3744.96745
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Gymnocranius","sp1",405.05127,1,1928.9354
"2022-05_PtCloates_stereo-BRUVS","47","Labridae","Choerodon","sp1",91.77661,1,1865.18699
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",445.42769,1,7650.07014
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",458.16988,1,5556.54013
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",426.8845,1,6659.79295
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",478.37195,1,4660.29665
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",488.40751,1,5686.29933
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",1193.39264,1,6025.5388
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",515.78398,1,5460.1999
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",411.85591,1,7854.07637
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",412.62507,1,5065.61763
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",429.66326,1,6785.31097
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",417.46344,1,6362.42779
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",454.19774,1,6968.27738
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",369.07858,1,5525.23885
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",459.18819,1,5637.22945
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",454.39052,1,5161.51637
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",456.21621,1,5338.8084
"2022-05_PtCloates_stereo-BRUVS","47","Acanthuridae","Naso","fageni",474.2816,1,6437.88605
"2022-05_PtCloates_stereo-BRUVS","47","Carangidae","Caranx","ignobilis",561.12934,1,5278.96008
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","miniatus",535.48359,1,1393.31883
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","miniatus",467.78793,1,1342.25133
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","miniatus",383.03895,1,1428.68591
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","nebulosus",450.89316,1,1184.68028
"2022-05_PtCloates_stereo-BRUVS","47","Tetraodontidae","Arothron","stellatus",523.25268,1,3746.8818
"2022-05_PtCloates_stereo-BRUVS","47","Lutjanidae","Lutjanus","sebae",520.98118,1,1413.31238
"2022-05_PtCloates_stereo-BRUVS","47","Lutjanidae","Lutjanus","sebae",571.51136,1,838.25336
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Gymnocranius","euanus",349.67784,1,2263.70161
"2022-05_PtCloates_stereo-BRUVS","47","Serranidae","Epinephelus","multinotatus",697.38056,1,1740.56672
"2022-05_PtCloates_stereo-BRUVS","47","Labridae","Bodianus","solatus",372.79103,1,2831.73304
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","rubrioperculatus",317.58654,1,2307.64015
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","ravus",298.92915,1,1590.61454
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","rubrioperculatus",293.1518,1,1312.90462
"2022-05_PtCloates_stereo-BRUVS","47","Lethrinidae","Lethrinus","ravus",281.67467,1,2180.29495
"2022-05_PtCloates_stereo-BRUVS","47","Scaridae","Scarus","sp3",579.41817,1,3816.09385
"2022-05_PtCloates_stereo-BRUVS","47","Malacanthidae","Malacanthus","brevirostris",205.09937,1,2279.08414
"2022-05_PtCloates_stereo-BRUVS","47","Malacanthidae","Malacanthus","brevirostris",178.60155,1,2283.22581
"2022-05_PtCloates_stereo-BRUVS","47","Malacanthidae","Malacanthus","brevirostris",192.44769,1,3785.11363
"2022-05_PtCloates_stereo-BRUVS","47","Malacanthidae","Malacanthus","latovittatus",15.49608,1,409.42461
"2022-05_PtCloates_stereo-BRUVS","47","Lutjanidae","Aphareus","rutilans",521.49437,1,4178.70599
"2022-05_PtCloates_stereo-BRUVS","48","Lutjanidae","Aphareus","rutilans",735.86046,1,2553.19323
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","miniatus",528.67746,1,1427.75256
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Gymnocranius","sp1",439.08731,1,1439.61171
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Gymnocranius","sp1",358.57916,1,1997.85591
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Gymnocranius","sp1",409.52997,1,1764.13358
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","rubrioperculatus",362.11154,1,1693.08936
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","rubrioperculatus",303.30567,1,1388.90189
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","rubrioperculatus",309.78512,1,1246.36867
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","ravus",259.206,1,1137.29607
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","rubrioperculatus",350.26482,1,1143.39299
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","ravus",289.05294,1,1340.39169
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","ravus",255.18078,1,1451.38095
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Lethrinus","rubrioperculatus",270.59603,1,1408.04716
"2022-05_PtCloates_stereo-BRUVS","48","Carcharhinidae","Carcharhinus","albimarginatus",734.14245,1,1790.43137
"2022-05_PtCloates_stereo-BRUVS","48","Lethrinidae","Gymnocranius","euanus",436.29558,1,2013.7253
"2022-05_PtCloates_stereo-BRUVS","48","Labridae","Bodianus","solatus",406.61111,1,2511.09987
"2022-05_PtCloates_stereo-BRUVS","48","Acanthuridae","Naso","fageni",555.47911,1,4580.047
"2022-05_PtCloates_stereo-BRUVS","48","Acanthuridae","Naso","fageni",451.70001,1,4751.40503
"2022-05_PtCloates_stereo-BRUVS","48","Tetraodontidae","Arothron","stellatus",592.87208,1,2270.20658
"2022-05_PtCloates_stereo-BRUVS","5","Lutjanidae","Pristipomoides","sp1",337.42592,1,3046.69
"2022-05_PtCloates_stereo-BRUVS","5","Pinguipedidae","Parapercis","nebulosa",86.59033,1,2344.09551
"2022-05_PtCloates_stereo-BRUVS","5","Lutjanidae","Aphareus","rutilans",695.32893,1,2786.30734
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Gymnocranius","sp1",406.03233,1,1647.06588
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Gymnocranius","sp1",404.00986,1,1112.43748
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Gymnocranius","sp1",442.86214,1,1560.43488
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","rubrioperculatus",345.70434,1,1848.07573
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","rubrioperculatus",304.22374,1,1943.71901
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","rubrioperculatus",382.30709,1,2143.48103
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","rubrioperculatus",328.18201,1,2648.8623
"2022-05_PtCloates_stereo-BRUVS","5","Carcharhinidae","Carcharhinus","albimarginatus",937.08956,1,2945.78545
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","miniatus",445.7217,1,1807.36822
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","miniatus",528.12031,1,1402.39697
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Lethrinus","nebulosus",462.64894,1,1276.41907
"2022-05_PtCloates_stereo-BRUVS","5","Carangidae","Carangoides","fulvoguttatus",311.21084,1,3670.64555
"2022-05_PtCloates_stereo-BRUVS","5","Carangidae","Carangoides","fulvoguttatus",331.60772,1,1863.22216
"2022-05_PtCloates_stereo-BRUVS","5","Carangidae","Carangoides","fulvoguttatus",355.59611,1,2822.17692
"2022-05_PtCloates_stereo-BRUVS","5","Carangidae","Carangoides","fulvoguttatus",335.0816,1,2881.757
"2022-05_PtCloates_stereo-BRUVS","5","Lethrinidae","Gymnocranius","euanus",359.84046,1,1175.29024
"2022-05_PtCloates_stereo-BRUVS","5","Sphyraenidae","Sphyraena","qenie",587.18372,1,2536.25091
"2022-05_PtCloates_stereo-BRUVS","5","Sphyraenidae","Sphyraena","qenie",616.67026,1,3571.88162
"2022-05_PtCloates_stereo-BRUVS","5","Sphyraenidae","Sphyraena","qenie",476.1606,1,2923.03721
"2022-05_PtCloates_stereo-BRUVS","5","Carangidae","Carangoides","chrysophrys",512.50255,1,3072.99874
"2022-05_PtCloates_stereo-BRUVS","50","Labridae","Suezichthys","cyanolaemus",100.13914,1,2352.96738
"2022-05_PtCloates_stereo-BRUVS","50","Cirrhitidae","Paracirrhites","forsteri",82.45205,1,1526.40929
"2022-05_PtCloates_stereo-BRUVS","50","Pinguipedidae","Parapercis","nebulosa",89.17847,1,1654.29375
"2022-05_PtCloates_stereo-BRUVS","50","Pinguipedidae","Parapercis","nebulosa",100.16849,1,1427.21117
"2022-05_PtCloates_stereo-BRUVS","50","Pinguipedidae","Parapercis","nebulosa",85.2855,1,1475.09566
"2022-05_PtCloates_stereo-BRUVS","50","Pinguipedidae","Parapercis","nebulosa",91.26388,1,1558.91905
"2022-05_PtCloates_stereo-BRUVS","50","Pinguipedidae","Parapercis","nebulosa",92.20436,1,1762.87166
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Gymnocranius","sp1",474.56754,1,2080.39088
"2022-05_PtCloates_stereo-BRUVS","50","Malacanthidae","Malacanthus","brevirostris",207.52262,1,2183.01161
"2022-05_PtCloates_stereo-BRUVS","50","Malacanthidae","Malacanthus","brevirostris",252.4133,1,2241.52383
"2022-05_PtCloates_stereo-BRUVS","50","Scombridae","Scomberomorus","commerson",1289.6537,1,5761.44062
"2022-05_PtCloates_stereo-BRUVS","50","Lutjanidae","Aphareus","rutilans",696.90227,1,2697.72257
"2022-05_PtCloates_stereo-BRUVS","50","Carangidae","Carangoides","chrysophrys",542.08349,1,5645.81801
"2022-05_PtCloates_stereo-BRUVS","50","Carangidae","Caranx","lugubris",622.015,1,1678.57522
"2022-05_PtCloates_stereo-BRUVS","50","Echeneidae","Echeneis","naucrates",159.88939,1,1697.42937
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Lethrinus","ravus",288.08214,1,1330.14912
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Lethrinus","ravus",277.34129,1,1389.41763
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Gymnocranius","euanus",348.33086,1,1389.48076
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Lethrinus","miniatus",468.40532,1,1044.18139
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Lethrinus","miniatus",432.13854,1,1405.34418
"2022-05_PtCloates_stereo-BRUVS","50","Lutjanidae","Lutjanus","sebae",475.37923,1,1257.60956
"2022-05_PtCloates_stereo-BRUVS","50","Lutjanidae","Lutjanus","sebae",564.34513,1,1412.96758
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Lethrinus","nebulosus",517.01693,1,1469.1247
"2022-05_PtCloates_stereo-BRUVS","50","Lutjanidae","Lutjanus","sebae",680.79355,1,1485.70689
"2022-05_PtCloates_stereo-BRUVS","50","Lethrinidae","Lethrinus","nebulosus",524.6783,1,1228.81232
"2022-05_PtCloates_stereo-BRUVS","50","Sphyraenidae","Sphyraena","jello",1146.78793,1,2060.2468
"2022-05_PtCloates_stereo-BRUVS","50","Serranidae","Epinephelus","multinotatus",777.62871,1,3932.78814
"2022-05_PtCloates_stereo-BRUVS","51","Lutjanidae","Pristipomoides","sp1",512.92149,1,5723.96114
"2022-05_PtCloates_stereo-BRUVS","51","Acanthuridae","Naso","fageni",651.09396,1,6197.50976
"2022-05_PtCloates_stereo-BRUVS","51","Acanthuridae","Naso","fageni",312.01548,1,5856.16107
"2022-05_PtCloates_stereo-BRUVS","51","Acanthuridae","Naso","fageni",320.13748,1,6755.5824
"2022-05_PtCloates_stereo-BRUVS","51","Acanthuridae","Naso","fageni",381.45774,1,7305.59472
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Gymnocranius","euanus",317.92929,1,1705.07917
"2022-05_PtCloates_stereo-BRUVS","51","Mullidae","Parupeneus","heptacanthus",255.89296,1,4823.16086
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Lethrinus","rubrioperculatus",276.59666,1,1363.9666
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Lethrinus","rubrioperculatus",253.62479,1,1606.55504
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Lethrinus","rubrioperculatus",281.05541,1,2070.67874
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Lethrinus","rubrioperculatus",338.92215,1,1408.06045
"2022-05_PtCloates_stereo-BRUVS","51","Lutjanidae","Aphareus","rutilans",586.04438,1,2727.27059
"2022-05_PtCloates_stereo-BRUVS","51","Lutjanidae","Lutjanus","sebae",638.60123,1,3285.69638
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Lethrinus","miniatus",421.42683,1,1484.06207
"2022-05_PtCloates_stereo-BRUVS","51","Lethrinidae","Lethrinus","miniatus",387.58546,1,1411.02447
"2022-05_PtCloates_stereo-BRUVS","51","Scaridae","Scarus","sp3",309.52314,1,3362.66463
"2022-05_PtCloates_stereo-BRUVS","51","NA","Unknown","na",228.15246,1,3037.2079
"2022-05_PtCloates_stereo-BRUVS","51","Pinguipedidae","Parapercis","nebulosa",85.11032,1,2564.80847
"2022-05_PtCloates_stereo-BRUVS","51","Labridae","Choerodon","sp1",87.80158,1,2530.85292
"2022-05_PtCloates_stereo-BRUVS","51","Nemipteridae","Pentapodus","nagasakiensis",107.18215,1,1688.35407
"2022-05_PtCloates_stereo-BRUVS","51","Nemipteridae","Pentapodus","nagasakiensis",114.33405,1,1216.5546
"2022-05_PtCloates_stereo-BRUVS","51","Fistulariidae","Fistularia","commersonii",970.70123,1,3086.78498
"2022-05_PtCloates_stereo-BRUVS","51","Mullidae","Parupeneus","cyclostomus",346.50392,1,5119.68024
"2022-05_PtCloates_stereo-BRUVS","51","Mullidae","Parupeneus","cyclostomus",414.96377,1,5039.57319
"2022-05_PtCloates_stereo-BRUVS","51","Carcharhinidae","Carcharhinus","albimarginatus",960.37382,1,5187.77366
"2022-05_PtCloates_stereo-BRUVS","52","Carangidae","Carangoides","fulvoguttatus",640.33014,1,5771.79106
"2022-05_PtCloates_stereo-BRUVS","52","Lutjanidae","Lutjanus","sebae",535.64229,1,1311.54442
"2022-05_PtCloates_stereo-BRUVS","52","Pinguipedidae","Parapercis","nebulosa",41.28337,1,1691.36228
"2022-05_PtCloates_stereo-BRUVS","52","Pinguipedidae","Parapercis","nebulosa",88.11739,1,1830.44028
"2022-05_PtCloates_stereo-BRUVS","52","Pinguipedidae","Parapercis","nebulosa",76.33089,1,1902.73335
"2022-05_PtCloates_stereo-BRUVS","52","Pinguipedidae","Parapercis","nebulosa",85.91154,1,2064.52352
"2022-05_PtCloates_stereo-BRUVS","52","Lutjanidae","Pristipomoides","sp1",529.04097,1,2789.83072
"2022-05_PtCloates_stereo-BRUVS","52","Lethrinidae","Lethrinus","ravus",286.05247,1,1579.44645
"2022-05_PtCloates_stereo-BRUVS","52","Lethrinidae","Lethrinus","rubrioperculatus",314.12467,1,2140.36204
"2022-05_PtCloates_stereo-BRUVS","52","Lethrinidae","Lethrinus","rubrioperculatus",335.59407,1,2625.28716
"2022-05_PtCloates_stereo-BRUVS","52","Lethrinidae","Lethrinus","miniatus",487.9065,1,1432.02863
"2022-05_PtCloates_stereo-BRUVS","52","Lethrinidae","Lethrinus","miniatus",482.98508,1,2086.12227
"2022-05_PtCloates_stereo-BRUVS","52","Lethrinidae","Lethrinus","miniatus",415.44309,1,1550.955
