"campaignid","sample","family","genus","species","length","number","range"
"2021-08_Pt-Cloates_BOSS","PCPREF15","Chaetodontidae","Heniochus","acuminatus",NA,1,6797.97975
"2021-08_Pt-Cloates_BOSS","PCPREF15","Serranidae","Plectropomus","spp",NA,1,6317.24085
"2021-08_Pt-Cloates_BOSS","PCPREF8","Chaetodontidae","Heniochus","acuminatus",NA,1,6251.6623
"2021-08_Pt-Cloates_BOSS","PCPREF8","Lethrinidae","Lethrinus","miniatus",NA,1,4815.89006
"2021-08_Pt-Cloates_BOSS","PCPREF8","Pomacanthidae","Chaetodontoplus","personifer",NA,4,7889.82758
"2021-08_Pt-Cloates_BOSS","PCPREF8","Pomacanthidae","Chaetodontoplus","personifer",NA,2,7740.93501
"2021-08_Pt-Cloates_BOSS","PCFB24","Labridae","Bodianus","solatus",NA,1,5118.07571
"2021-08_Pt-Cloates_BOSS","PCFB24","Priacanthidae","Priacanthus","spp",NA,1,5431.69715
"2021-08_Pt-Cloates_BOSS","PCFB24","Lutjanidae","Pristipomoides","sp1",NA,1,5006.74992
"2021-08_Pt-Cloates_BOSS","PCPREF7","Cirrhitidae","Cyprinocirrhites","polyactis",NA,4,4646.83114
"2021-08_Pt-Cloates_BOSS","PCPREF7","Labridae","Coris","caudimacula",NA,1,2315.34838
"2021-08_Pt-Cloates_BOSS","PCFB38","Lutjanidae","Pristipomoides","sp1",NA,1,3888.71663
"2021-08_Pt-Cloates_BOSS","PCFB7","Cirrhitidae","Cyprinocirrhites","polyactis",NA,1,1036.70436
"2021-08_Pt-Cloates_BOSS","PCFB22","Acanthuridae","Naso","spp",NA,1,1998.16124
"2021-08_Pt-Cloates_BOSS","PCFB22","Unknown","Unknown","unknown",NA,1,6652.98165
"2021-08_Pt-Cloates_BOSS","PCFB22","Cirrhitidae","Cyprinocirrhites","polyactis",NA,3,3829.75869
"2021-08_Pt-Cloates_BOSS","PCFB33","Lethrinidae","Gymnocranius","sp1",NA,1,6290.45664
"2021-08_Pt-Cloates_BOSS","PCFB33","Lethrinidae","Gymnocranius","sp1",NA,1,5249.10623
"2021-08_Pt-Cloates_BOSS","PCFB33","Balistidae","Abalistes","spp",NA,1,3616.97486
"2021-08_Pt-Cloates_BOSS","PCFB33","Unknown","Unknown","unknown",NA,1,7827.15484
"2021-08_Pt-Cloates_BOSS","PCPREF11","Serranidae","Plectropomus","spp",NA,1,6179.05462
"2021-08_Pt-Cloates_BOSS","PCFB2","Lutjanidae","Pristipomoides","sp1",NA,1,5640.36579
"2021-08_Pt-Cloates_BOSS","PCFB2","Lutjanidae","Pristipomoides","sp1",NA,9,3624.88778
"2021-08_Pt-Cloates_BOSS","PCFB28","Pomacanthidae","Chaetodontoplus","personifer",NA,1,7475.99081
"2021-08_Pt-Cloates_BOSS","PCFB28","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,4660.63496
"2021-08_Pt-Cloates_BOSS","PCFB28","Serranidae","Variola","louti",NA,1,6843.29603
"2021-08_Pt-Cloates_BOSS","PCPREF1","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,7802.23082
"2021-08_Pt-Cloates_BOSS","PCPREF1","Serranidae","Plectropomus","spp",NA,1,7412.12821
"2021-08_Pt-Cloates_BOSS","PCPREF1","Serranidae","Pseudanthias","cooperi",NA,6,4448.15978
"2021-08_Pt-Cloates_BOSS","PCPREF1","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,2642.16346
"2021-08_Pt-Cloates_BOSS","PCFB23","Carangidae","Decapterus","spp",NA,100,7952.21894
"2021-08_Pt-Cloates_BOSS","PCFB23","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,6929.73543
"2021-08_Pt-Cloates_BOSS","PCFB23","Carangidae","Seriola","rivoliana",NA,1,2226.90287
"2021-08_Pt-Cloates_BOSS","PCFB23","Scaridae","Scarus","spp",NA,1,5749.73297
"2021-08_Pt-Cloates_BOSS","PCFB46","Lethrinidae","Gymnocranius","sp1",NA,1,4185.88445
"2021-08_Pt-Cloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",NA,1,5798.01538
"2021-08_Pt-Cloates_BOSS","PCFB46","Lutjanidae","Pristipomoides","sp1",NA,2,6626.77445
"2021-08_Pt-Cloates_BOSS","PCFB46","Carcharhinidae","Carcharhinus","spp",NA,1,2518.58182
"2021-08_Pt-Cloates_BOSS","PCFB19","Lutjanidae","Aphareus","rutilans",NA,1,3250.91981
"2021-08_Pt-Cloates_BOSS","PCFB19","Carangidae","Decapterus","spp",NA,13,4161.87287
"2021-08_Pt-Cloates_BOSS","PCFB19","Lutjanidae","Pristipomoides","sp1",NA,1,2943.60715
"2021-08_Pt-Cloates_BOSS","PCFB19","Lethrinidae","Gymnocranius","euanus",NA,1,2993.5752
"2021-08_Pt-Cloates_BOSS","PCFB19","Lutjanidae","Pristipomoides","sp1",NA,3,3794.3887
"2021-08_Pt-Cloates_BOSS","PCFB19","Lutjanidae","Pristipomoides","sp1",NA,1,2428.86807
"2021-08_Pt-Cloates_BOSS","PCPREF16","Chaetodontidae","Chaetodon","assarius",NA,1,5220.29364
"2021-08_Pt-Cloates_BOSS","PCPREF16","Chaetodontidae","Chaetodon","assarius",NA,1,5300.06716
"2021-08_Pt-Cloates_BOSS","PCPREF16","Mullidae","Parupeneus","heptacanthus",NA,2,4306.47126
"2021-08_Pt-Cloates_BOSS","PCPREF16","Lutjanidae","Pristipomoides","sp1",NA,4,6146.34962
"2021-08_Pt-Cloates_BOSS","PCPREF16","Sparidae","Unknown","spp",NA,1,4598.04411
"2021-08_Pt-Cloates_BOSS","PCFB16","Carangidae","Seriola","spp",NA,1,7644.63812
"2021-08_Pt-Cloates_BOSS","PCFB16","Pinguipedidae","Parapercis","nebulosa",NA,1,1563.53144
"2021-08_Pt-Cloates_BOSS","PCFB30","Carangidae","Seriola","spp",NA,1,5650.83828
"2021-08_Pt-Cloates_BOSS","PCFB30","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,7222.33452
"2021-08_Pt-Cloates_BOSS","PCFB31","Carangidae","Carangoides","fulvoguttatus",NA,1,6836.39086
"2021-08_Pt-Cloates_BOSS","PCFB15.1","Labridae","Bodianus","solatus",NA,2,5783.50948
"2021-08_Pt-Cloates_BOSS","PCFB20","Pinguipedidae","Parapercis","nebulosa",NA,1,2357.34391
"2021-08_Pt-Cloates_BOSS","PCFB42","Monacanthidae","Aluterus","monoceros",NA,1,4860.40987
"2021-08_Pt-Cloates_BOSS","PCPREF6","Lutjanidae","Aphareus","rutilans",NA,2,2431.10979
"2021-08_Pt-Cloates_BOSS","PCPREF6","Chaetodontidae","Heniochus","spp",NA,2,2327.62814
"2021-08_Pt-Cloates_BOSS","PCFB4.1","Balistidae","Sufflamen","fraenatum",NA,1,5754.75517
"2021-08_Pt-Cloates_BOSS","PCFB4.1","Lethrinidae","Gymnocranius","sp1",NA,1,6176.82907
"2021-08_Pt-Cloates_BOSS","PCFB4.2","Acanthuridae","Naso","spp",NA,1,1892.20557
"2021-08_Pt-Cloates_BOSS","PCFB4.2","Unknown","Unknown","unknown",NA,1,4145.96354
"2021-08_Pt-Cloates_BOSS","PCFB4.2","Lethrinidae","Gymnocranius","sp1",NA,1,6254.94247
"2021-08_Pt-Cloates_BOSS","PCFB4.2","Lethrinidae","Gymnocranius","sp1",NA,2,5165.65243
"2021-08_Pt-Cloates_BOSS","PCFB18","Carcharhinidae","Carcharhinus","spp",NA,1,7383.84145
"2021-08_Pt-Cloates_BOSS","PCFB18","Balistidae","Sufflamen","fraenatum",NA,1,7132.41814
"2021-08_Pt-Cloates_BOSS","PCFB18","Labridae","Unknown","na",NA,1,1427.77619
"2021-08_Pt-Cloates_BOSS","PCFB6","Scaridae","Scarus","spp",NA,1,5326.13251
"2021-08_Pt-Cloates_BOSS","PCFB6","Lethrinidae","Gymnocranius","sp1",NA,1,4532.75098
"2021-08_Pt-Cloates_BOSS","PCFB6","Labridae","Bodianus","solatus",NA,1,7643.1785
"2021-08_Pt-Cloates_BOSS","PCFB36","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,5801.44784
"2021-08_Pt-Cloates_BOSS","PCFB36","Unknown","Unknown","unknown",NA,30,4783.33951
"2021-08_Pt-Cloates_BOSS","PCFB10","Echeneidae","Echeneis","naucrates",NA,1,3437.44984
"2021-08_Pt-Cloates_BOSS","PCFB10","Serranidae","Pseudanthias","georgei",NA,1,1713.77953
"2021-08_Pt-Cloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3559.67109
"2021-08_Pt-Cloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3120.60482
"2021-08_Pt-Cloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3203.05732
"2021-08_Pt-Cloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,3147.29302
"2021-08_Pt-Cloates_BOSS","PCFB10","Acanthuridae","Naso","fageni",NA,46,5865.62074
"2021-08_Pt-Cloates_BOSS","PCFB10","Serranidae","Pseudanthias","cooperi",NA,1,2463.99077
"2021-08_Pt-Cloates_BOSS","PCFB10","Lutjanidae","Pristipomoides","sp1",NA,1,4086.97158
"2021-08_Pt-Cloates_BOSS","PCFB10","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,5459.66834
"2021-08_Pt-Cloates_BOSS","PCFB10","Cirrhitidae","Cyprinocirrhites","polyactis",NA,5,3676.3953
"2021-08_Pt-Cloates_BOSS","PCFB10","Apogonidae","Unknown","spp",NA,1,1885.45448
"2021-08_Pt-Cloates_BOSS","PCFB10","SUS","SUS","sus",NA,3,6124.34009
"2021-08_Pt-Cloates_BOSS","PCFB41","Unknown","Unknown","unknown",NA,2,7480.17394
"2021-08_Pt-Cloates_BOSS","PCFB41","Lutjanidae","Paracaesio","xanthura",NA,1,4096.48899
"2021-08_Pt-Cloates_BOSS","PCFB3","Mullidae","Parupeneus","heptacanthus",NA,18,6625.29633
"2021-08_Pt-Cloates_BOSS","PCFB3","Labridae","Bodianus","solatus",NA,1,4747.71471
"2021-08_Pt-Cloates_BOSS","PCFB3","Labridae","Bodianus","solatus",NA,1,5344.17739
"2021-08_Pt-Cloates_BOSS","PCFB3","Labridae","Bodianus","solatus",NA,3,4693.88968
"2021-08_Pt-Cloates_BOSS","PCFB3","SUS","SUS","sus",NA,20,3519.21187
"2021-08_Pt-Cloates_BOSS","PCFB3","Mullidae","Parupeneus","heptacanthus",NA,2,5034.53904
"2021-08_Pt-Cloates_BOSS","PCFB3","Lethrinidae","Gymnocranius","spp",NA,1,6064.83667
"2021-08_Pt-Cloates_BOSS","PCFB3","Lethrinidae","Gymnocranius","spp",NA,1,5484.90929
"2021-08_Pt-Cloates_BOSS","PCFB3","Lutjanidae","Lutjanus","lemniscatus",NA,1,5572.13292
"2021-08_Pt-Cloates_BOSS","PCFB39","Unknown","Unknown","unknown",NA,1,5232.41454
"2021-08_Pt-Cloates_BOSS","PCFB39","Mullidae","Parupeneus","heptacanthus",NA,3,3853.26713
"2021-08_Pt-Cloates_BOSS","PCFB39","Balistidae","Sufflamen","fraenatum",NA,1,7126.74365
"2021-08_Pt-Cloates_BOSS","PCFB1.1","Carcharhinidae","Carcharhinus","spp",NA,1,3455.16619
"2021-08_Pt-Cloates_BOSS","PCFB1.1","Carangidae","Carangoides","spp",NA,1,3234.22049
"2021-08_Pt-Cloates_BOSS","PCFB1.1","Lethrinidae","Gymnocranius","sp1",NA,1,4576.17274
"2021-08_Pt-Cloates_BOSS","PCFBP14","Lutjanidae","Lutjanus","sebae",NA,1,775.23919
"2021-08_Pt-Cloates_BOSS","PCFB21","Unknown","Unknown","unknown",NA,1,7245.45024
"2021-08_Pt-Cloates_BOSS","PCFB21","Unknown","Unknown","unknown",NA,1,7145.25741
"2021-08_Pt-Cloates_BOSS","PCFB21","Balistidae","Sufflamen","fraenatum",NA,1,6444.83013
"2021-08_Pt-Cloates_BOSS","PCFB21","Pomacanthidae","Chaetodontoplus","personifer",NA,3,6221.16459
"2021-08_Pt-Cloates_BOSS","PCFB21","Scaridae","Scarus","spp",NA,1,5405.80732
"2021-08_Pt-Cloates_BOSS","PCFB21","Lutjanidae","Lutjanus","sebae",NA,1,1002.92746
"2021-08_Pt-Cloates_BOSS","PCFB1.2","Unknown","Unknown","unknown",NA,1,7658.27607
"2021-08_Pt-Cloates_BOSS","PCFB1.2","Unknown","Unknown","unknown",NA,1,7561.81151
"2021-08_Pt-Cloates_BOSS","PCFB1.2","Lethrinidae","Lethrinus","miniatus",NA,1,3658.83591
"2021-08_Pt-Cloates_BOSS","PCFB1.2","Carangidae","Seriola","spp",NA,1,2211.2667
"2021-08_Pt-Cloates_BOSS","PCFBP17","Lethrinidae","Lethrinus","miniatus",NA,1,3560.92537
"2021-08_Pt-Cloates_BOSS","PCFBP18","Scombridae","Scomberomorus","spp",NA,1,2515.76295
"2021-08_Pt-Cloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",NA,1,5985.59506
"2021-08_Pt-Cloates_BOSS","PCFB35","Lutjanidae","Pristipomoides","sp1",NA,2,5066.82984
"2021-08_Pt-Cloates_BOSS","PCFB35","Pinguipedidae","Parapercis","nebulosa",NA,1,2574.8551
"2021-08_Pt-Cloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",NA,13,7731.52349
"2021-08_Pt-Cloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",NA,1,5742.32014
"2021-08_Pt-Cloates_BOSS","PCFBP3","Chaetodontidae","Heniochus","acuminatus",NA,10,4913.13486
"2021-08_Pt-Cloates_BOSS","PCFBP3","Serranidae","Variola","louti",NA,1,4953.55117
"2021-08_Pt-Cloates_BOSS","PCFBP3","Carangidae","Caranx","ignobilis",NA,1,5602.27261
"2021-08_Pt-Cloates_BOSS","PCFBP3","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,7503.10326
"2021-08_Pt-Cloates_BOSS","PCFBP3","Balistidae","Unknown","spp",NA,1,5761.07037
"2021-08_Pt-Cloates_BOSS","PCFB8","Lethrinidae","Lethrinus","miniatus",NA,1,4554.22504
"2021-08_Pt-Cloates_BOSS","PCFB8","Lutjanidae","Pristipomoides","sp1",NA,1,5668.72221
"2021-08_Pt-Cloates_BOSS","PCFB8","Lethrinidae","Gymnocranius","sp1",NA,1,5218.95822
"2021-08_Pt-Cloates_BOSS","PCFB37","Lutjanidae","Pristipomoides","sp1",NA,1,6153.34276
"2021-08_Pt-Cloates_BOSS","PCFBP2","Pinguipedidae","Parapercis","nebulosa",NA,1,2140.97748
"2021-08_Pt-Cloates_BOSS","PCFB13","Unknown","Unknown","unknown",NA,1,2823.45686
"2021-08_Pt-Cloates_BOSS","PCFB27","Acanthuridae","Acanthurus","spp",NA,1,6806.24754
"2021-08_Pt-Cloates_BOSS","PCFB27","Serranidae","Variola","louti",NA,1,7281.26524
"2021-08_Pt-Cloates_BOSS","PCFB27","Labridae","Bodianus","solatus",NA,1,6222.9469
"2021-08_Pt-Cloates_BOSS","PCFB27","Acanthuridae","Naso","fageni",NA,10,4845.54761
"2021-08_Pt-Cloates_BOSS","PCFB27","Pomacanthidae","Pomacanthus","imperator",NA,1,7851.93847
"2021-08_Pt-Cloates_BOSS","PCFB45","Lethrinidae","Lethrinus","miniatus",NA,1,4500.45919
"2021-08_Pt-Cloates_BOSS","PCFBP4","Lethrinidae","Lethrinus","miniatus",NA,1,7015.02448
"2021-08_Pt-Cloates_BOSS","PCSBP10","Caesionidae","Pterocaesio","chrysozona",NA,15,2956.37857
"2021-08_Pt-Cloates_BOSS","PCSBP10","Unknown","Unknown","unknown",NA,1,5338.34396
"2021-08_Pt-Cloates_BOSS","PCSB45","Carangidae","Carangoides","fulvoguttatus",NA,1,5100.92861
"2021-08_Pt-Cloates_BOSS","PCSBP8","Pomacanthidae","Pomacanthus","spp",NA,1,4408.92408
"2021-08_Pt-Cloates_BOSS","PCSBP8","Pomacanthidae","Chaetodontoplus","personifer",NA,1,6052.64757
"2021-08_Pt-Cloates_BOSS","PCSBP8","Labridae","Bodianus","solatus",NA,1,3206.42632
"2021-08_Pt-Cloates_BOSS","PCSBP8","Pomacanthidae","Chaetodontoplus","personifer",NA,1,5300.05316
"2021-08_Pt-Cloates_BOSS","PCSBP8","Labridae","Bodianus","solatus",NA,1,2812.66032
"2021-08_Pt-Cloates_BOSS","PCSBP8","Labridae","Bodianus","solatus",NA,1,2516.22117
"2021-08_Pt-Cloates_BOSS","PCSBP8","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,3579.02509
"2021-08_Pt-Cloates_BOSS","PCSBP8","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,4200.43356
"2021-08_Pt-Cloates_BOSS","PCSB3","Lethrinidae","Gymnocranius","sp1",NA,1,6488.04766
"2021-08_Pt-Cloates_BOSS","PCSB3","Sparidae","Argyrops","spinifer",NA,1,5038.7897
"2021-08_Pt-Cloates_BOSS","PCSB3","Lutjanidae","Pristipomoides","sp1",NA,1,6066.48858
"2021-08_Pt-Cloates_BOSS","PCSB3","Lutjanidae","Pristipomoides","sp1",NA,1,6688.38828
"2021-08_Pt-Cloates_BOSS","PCSB3","Carangidae","Unknown","na",NA,2,7937.18635
"2021-08_Pt-Cloates_BOSS","PCSB21","Carangidae","Carangoides","chrysophrys",NA,1,5217.90194
"2021-08_Pt-Cloates_BOSS","PCSB21","Lethrinidae","Gymnocranius","sp1",NA,1,6593.45151
"2021-08_Pt-Cloates_BOSS","PCSB26","Unknown","Unknown","unknown",NA,1,5372.09137
"2021-08_Pt-Cloates_BOSS","PCSBP7","Unknown","Unknown","unknown",NA,1,6352.06067
"2021-08_Pt-Cloates_BOSS","PCSB5","Carangidae","Carangoides","spp",NA,1,7251.03887
"2021-08_Pt-Cloates_BOSS","PCSB42","Lethrinidae","Gymnocranius","sp1",NA,1,5609.17847
"2021-08_Pt-Cloates_BOSS","PCSB42","Lethrinidae","Lethrinus","miniatus",NA,1,4609.93852
"2021-08_Pt-Cloates_BOSS","PCSB16","Carcharhinidae","Carcharhinus","plumbeus",NA,1,7473.65442
"2021-08_Pt-Cloates_BOSS","PCSB16","Unknown","Unknown","unknown",NA,1,7975.52401
"2021-08_Pt-Cloates_BOSS","PCSBP11","Lethrinidae","Lethrinus","olivaceus",NA,1,2541.72138
"2021-08_Pt-Cloates_BOSS","PCSBP11","Lethrinidae","Lethrinus","miniatus",NA,1,3345.8721
"2021-08_Pt-Cloates_BOSS","PCSBP11","Unknown","Unknown","unknown",NA,1,4507.18862
"2021-08_Pt-Cloates_BOSS","PCSBP11","Unknown","Unknown","unknown",NA,1,6267.84435
"2021-08_Pt-Cloates_BOSS","PCSBP11","Pomacanthidae","Chaetodontoplus","personifer",NA,1,3482.73094
"2021-08_Pt-Cloates_BOSS","PCSB10","Carangidae","Carangoides","fulvoguttatus",NA,1,5069.68309
"2021-08_Pt-Cloates_BOSS","PCSB10","Carangidae","Carangoides","fulvoguttatus",NA,1,4696.27412
"2021-08_Pt-Cloates_BOSS","PCSB7","Unknown","Unknown","unknown",NA,1,5832.43491
"2021-08_Pt-Cloates_BOSS","PCSB7","Mullidae","Unknown","na",NA,1,4530.72272
"2021-08_Pt-Cloates_BOSS","PCSB7","Chaetodontidae","Heniochus","acuminatus",NA,1,3802.38599
"2021-08_Pt-Cloates_BOSS","PCSB7","Caesionidae","Pterocaesio","sp1",NA,40,1865.42341
"2021-08_Pt-Cloates_BOSS","PCSB7","Fistulariidae","Fistularia","commersonii",NA,1,3109.19216
"2021-08_Pt-Cloates_BOSS","PCSB7","Pomacanthidae","Apolemichthys","trimaculatus",NA,1,7827.87813
"2021-08_Pt-Cloates_BOSS","PCSB7","Pomacanthidae","Chaetodontoplus","personifer",NA,1,6793.25251
"2021-08_Pt-Cloates_BOSS","PCSB7","Pomacanthidae","Chaetodontoplus","personifer",NA,1,7874.80229
"2021-08_Pt-Cloates_BOSS","PCSB30","Chaetodontidae","Heniochus","acuminatus",NA,1,4256.35059
"2021-08_Pt-Cloates_BOSS","PCSB30","Chaetodontidae","Heniochus","acuminatus",NA,1,4746.68535
"2021-08_Pt-Cloates_BOSS","PCSB30","Chaetodontidae","Heniochus","acuminatus",NA,1,4324.79798
"2021-08_Pt-Cloates_BOSS","PCSB23","SUS","SUS","sus",NA,4,3138.36703
"2021-08_Pt-Cloates_BOSS","PCSB23","Lethrinidae","Gymnocranius","sp1",NA,3,4147.82465
"2021-08_Pt-Cloates_BOSS","PCSB23","Lethrinidae","Gymnocranius","sp1",NA,2,5209.06391
"2021-08_Pt-Cloates_BOSS","PCSBP1","Unknown","Unknown","unknown",NA,1,1924.63636
"2021-08_Pt-Cloates_BOSS","PCSBP1","SUS","SUS","sus",NA,3,2085.09527
"2021-08_Pt-Cloates_BOSS","PCSBP1","Labridae","Pseudanthias","cooperi",NA,1,2119.40634
"2021-08_Pt-Cloates_BOSS","PCSBP1","Labridae","Pseudanthias","cooperi",NA,1,2050.00535
"2021-08_Pt-Cloates_BOSS","PCSBP1","Serranidae","Cephalopholis","sonnerati",NA,1,6007.34858
"2021-08_Pt-Cloates_BOSS","PCSBP1","Cirrhitidae","Cyprinocirrhites","polyactis",NA,8,2376.55425
"2021-08_Pt-Cloates_BOSS","PCSBP1","Acanthuridae","Acanthurus","spp",NA,1,6784.27269
"2021-08_Pt-Cloates_BOSS","PCSBP1","Acanthuridae","Acanthurus","spp",NA,1,5341.08572
"2021-08_Pt-Cloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,1,3842.65917
"2021-08_Pt-Cloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,1,3248.92586
"2021-08_Pt-Cloates_BOSS","PCSBP1","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,2981.71392
"2021-08_Pt-Cloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,1,3196.36607
"2021-08_Pt-Cloates_BOSS","PCSBP1","Acanthuridae","Naso","spp",NA,7,2033.86592
"2021-08_Pt-Cloates_BOSS","PCSBP1","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,3426.5396
"2021-08_Pt-Cloates_BOSS","PCSBP1","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,4001.68656
"2021-08_Pt-Cloates_BOSS","PCSBP1","Lethrinidae","Gymnocranius","sp1",NA,1,4832.73662
"2021-08_Pt-Cloates_BOSS","PCSBP16","Unknown","Unknown","unknown",NA,1,5734.66012
"2021-08_Pt-Cloates_BOSS","PCSBP16","Carangidae","Decapterus","spp",NA,1,4957.6089
"2021-08_Pt-Cloates_BOSS","PCSBP16","Lethrinidae","Gymnocranius","sp1",NA,1,4954.97176
"2021-08_Pt-Cloates_BOSS","PCSB38","Lethrinidae","Gymnocranius","sp1",NA,1,5492.99953
"2021-08_Pt-Cloates_BOSS","PCSB31","Lutjanidae","Aphareus","rutilans",NA,3,4482.81922
"2021-08_Pt-Cloates_BOSS","PCSB44","Lutjanidae","Lutjanus","lemniscatus",NA,1,5505.48603
"2021-08_Pt-Cloates_BOSS","PCSB44","Acanthuridae","Naso","spp",NA,15,6041.96609
"2021-08_Pt-Cloates_BOSS","PCSB44","Serranidae","Variola","louti",NA,1,6717.19639
"2021-08_Pt-Cloates_BOSS","PCSB44","Chaetodontidae","Heniochus","acuminatus",NA,1,5112.57266
"2021-08_Pt-Cloates_BOSS","PCSB44","Chaetodontidae","Heniochus","acuminatus",NA,1,5224.52299
"2021-08_Pt-Cloates_BOSS","PCSB33","Lutjanidae","Lutjanus","sebae",NA,1,501.88956
"2021-08_Pt-Cloates_BOSS","PCSB33","Carcharhinidae","Carcharhinus","spp",NA,1,6831.22543
"2021-08_Pt-Cloates_BOSS","PCSB33","Lutjanidae","Aphareus","rutilans",NA,1,3559.47485
"2021-08_Pt-Cloates_BOSS","PCSB33","Lutjanidae","Aphareus","rutilans",NA,1,3813.98781
"2021-08_Pt-Cloates_BOSS","PCSB33","Carangidae","Carangoides","fulvoguttatus",NA,1,4695.94809
"2021-08_Pt-Cloates_BOSS","PCSBP6","Carcharhinidae","Carcharhinus","spp",NA,1,6891.49765
"2021-08_Pt-Cloates_BOSS","PCSB9","Carangidae","Seriola","sp1",NA,1,4131.39535
"2021-08_Pt-Cloates_BOSS","PCSB9","Carangidae","Seriola","sp1",NA,8,2419.52548
"2022-05_PtCloates_BOSS","248","Pinguipedidae","Parapercis","nebulosa",NA,1,2480.15799
"2022-05_PtCloates_BOSS","248","Balistidae","Unknown","spp",NA,1,4107.70925
"2022-05_PtCloates_BOSS","248","Lutjanidae","Lutjanus","sebae",NA,1,2129.05146
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,5140.76361
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3593.00138
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3990.15778
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3663.43258
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3921.64543
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3644.23727
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3717.94979
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3354.53826
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3382.55377
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,4347.69083
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,4013.6116
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3477.37817
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,2887.02616
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3970.05671
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,4199.04442
"2022-05_PtCloates_BOSS","224","Carangidae","Carangoides","gymnostethus",NA,1,3460.88101
"2022-05_PtCloates_BOSS","224","Unknown","Unknown","unknown",NA,1,6671.46475
"2022-05_PtCloates_BOSS","232","Chaetodontidae","Chaetodon","assarius",NA,1,3277.6313
"2022-05_PtCloates_BOSS","232","Serranidae","Pseudanthias","spp",NA,1,3114.07085
"2022-05_PtCloates_BOSS","232","Serranidae","Pseudanthias","spp",NA,1,3106.20346
"2022-05_PtCloates_BOSS","232","Serranidae","Pseudanthias","spp",NA,1,2830.00915
"2022-05_PtCloates_BOSS","232","Cirrhitidae","Paracirrhites","forsteri",NA,1,3151.15463
"2022-05_PtCloates_BOSS","232","Cirrhitidae","Paracirrhites","forsteri",NA,1,2910.75866
"2022-05_PtCloates_BOSS","232","Cirrhitidae","Paracirrhites","forsteri",NA,1,2837.85785
"2022-05_PtCloates_BOSS","232","Labridae","Coris","caudimacula",NA,1,2678.5432
"2022-05_PtCloates_BOSS","232","Pinguipedidae","Parapercis","nebulosa",NA,1,2729.58242
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3308.28134
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3550.45709
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3610.00673
"2022-05_PtCloates_BOSS","211","Serranidae","Pseudanthias","spp",NA,1,3606.66994
"2022-05_PtCloates_BOSS","211","Lethrinidae","Gymnocranius","spp",NA,1,4144.43029
"2022-05_PtCloates_BOSS","226","Lethrinidae","Gymnocranius","spp",NA,1,5356.42255
